"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"61",61,61,"Otu1","Otu77",0.989694200618109,0.0104035010054808,0.99236641221374,1,-0.9906087745329,0.32188,0.745,"JEE",5384,35131,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu77","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"62",62,62,"Otu1","Otu78",0.99635807617459,0.00513678419393136,1,1,-0.708989065515476,0.47833,0.819,"JEE",12133,35131,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu78","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"63",63,63,"Otu1","Otu8",0.997299525870954,0.00528465162972241,1,1,-0.511003244538818,0.60935,0.84,"JEE",1526,35131,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu8","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"64",64,64,"Otu1","Otu80",0.992687245881794,0.00897881368332887,1,0.964285714285714,3.16317195096872,0.0015606,0.0167,"JEE",6775,35131,TRUE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu80_Acholeplasmatales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu80","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"65",65,65,"Otu1","Otu81",0.983153713922519,0.00703794304566195,0.982300884955752,1,-2.39363773878,0.016682,0.12,"JEE",29834,35131,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu81","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"66",66,66,"Otu1","Otu83",0.987189603688604,0.00867768796251283,0.987261146496815,1,-1.47624532787266,0.13988,0.503,"JEE",11590,35131,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu83","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"67",67,67,"Otu1","Otu84",0.985934620562752,0.0103007290782532,0.987878787878788,1,-1.36547416502223,0.1721,0.568,"JEE",9346,35131,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu84","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"68",68,68,"Otu1","Otu85",0.984836379517482,0.00943639646584577,0.986218201687815,0.954545454545455,3.21000978304199,0.0013273,0.0145,"JEE",19838,35131,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu85","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"69",69,69,"Otu1","Otu89",0.993841724724078,0.00799870507850794,0.995833333333333,0.983193277310924,1.33127141313974,0.1831,0.594,"JEE",21296,35131,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu89","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"70",70,70,"Otu1","Otu92",0.998646327217756,0.00441619682666347,1,1,-0.306524558432536,0.75921,0.856,"JEE",6487,35131,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu92","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"71",71,71,"Otu1","Otu94",0.991424323231398,0.00661792312978856,0.992248062015504,1,-1.29582598655473,0.19504,0.612,"JEE",9142,35131,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu94_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu94","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"72",72,72,"Otu1","Otu98",0.985068896442045,0.00841735817233989,0.989795918367347,0.989795918367347,-0.561580228442113,0.5744,0.837,"JEE",33572,35131,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu98","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"73",73,73,"Otu10","Otu100",0.994474581536858,0.00276335248498298,0.995918367346939,1,-1.99953443984053,0.045551,0.244,"JEE",8164,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu100_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu100","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"74",74,74,"Otu10","Otu103",0.996936019329046,0.00237924661643669,0.997916666666667,1,-1.28779448493773,0.19782,0.612,"JEE",10705,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu103_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu103","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"75",75,75,"Otu10","Otu107",0.994945620807763,0.00233542521637663,0.993852459016393,0.995910020449898,-0.412943919322153,0.67965,0.85,"JEE",4552,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu107_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu107","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"76",76,76,"Otu10","Otu11",0.947407158010204,0.00646904248178602,0.947908457891405,0.911987860394537,5.4751994155846,0.000000043702,0.00000112,"JEE",60448,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu11_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu11","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"77",77,77,"Otu10","Otu114",0.994781516226776,0.0025546465606715,0.99390243902439,1,-2.04274197987379,0.041078,0.227,"JEE",19244,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu114_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu114","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"78",78,78,"Otu10","Otu121",0.995064476596127,0.00374620957506369,0.995901639344262,0.995901639344262,-0.223469277775536,0.82317,0.875,"JEE",9490,106555,FALSE,"Proteobacteria","Gammaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu121_Desulfovibrionales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu121","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"79",79,79,"Otu10","Otu13",0.915749306209415,0.00652412186192074,0.915112709035476,0.891005291005291,3.79269666137706,0.00014902,0.00216,"JEE",122615,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu13","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"80",80,80,"Otu10","Otu131",0.990551517247931,0.00506346269806638,0.991043777177572,0.977822580645161,2.51387980158928,0.011941,0.0939,"JEE",2843,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu131_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu131","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"81",81,81,"Otu10","Otu132",0.983937394906515,0.00493942626609853,0.982725527831094,1,-3.25191717178363,0.0011463,0.013,"JEE",9319,106555,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu132_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu132","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"82",82,82,"Otu10","Otu136",0.996540739228363,0.00199589388210304,0.995850622406639,1,-1.73318872443847,0.083062,0.372,"JEE",2862,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu136_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu136","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"83",83,83,"Otu10","Otu139",0.995021878081897,0.00283694034622194,0.995918367346939,0.995918367346939,-0.316005680639605,0.752,0.856,"JEE",14370,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu139_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu139","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"84",84,84,"Otu10","Otu14",0.959721531520739,0.00698780694308636,0.958664546899841,0.908333333333333,7.35398081342943,0.00000000000019239,0.00000000000788,"JEE",55143,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu14_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu14","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"85",85,85,"Otu10","Otu15",0.987358849374355,0.0050226932744734,0.987316109283626,1,-2.51680720578547,0.011842,0.0937,"JEE",13976,106555,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu15_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu15","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"86",86,86,"Otu10","Otu150",0.998880726294711,0.00153346155919195,1,1,-0.729900073842801,0.46545,0.812,"JEE",511,106555,FALSE,"Firmicutes","Thermotogae","Thermotogales","Thermotogaceae","Otu150_Thermotogales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu150","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"87",87,87,"Otu10","Otu16",0.99086285749383,0.00349502452763269,0.99,0.987975951903808,0.826004386291927,0.4088,0.797,"JEE",10994,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu16_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu16","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"88",88,88,"Otu10","Otu18",0.954217165094154,0.00581531902537015,0.954407294832827,0.955993930197269,-0.305531836751027,0.75996,0.856,"JEE",67533,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Otu18_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu18","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"89",89,89,"Otu10","Otu19",0.986409764889938,0.00500525685101781,0.987291309931507,0.990253411306043,-0.767921913002899,0.44253,0.81,"JEE",15061,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu19_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu19","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"90",90,90,"Otu10","Otu2",0.899877331875865,0.00765017720970447,0.899841017488076,0.958615500376223,-7.6780141021892,0.000000000000016157,0.000000000000696,"JEE",301623,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu2","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"91",91,91,"Otu10","Otu21",0.954307049640214,0.00904309300944865,0.957055214723926,0.978978978978979,-2.7282622563969,0.0063669,0.055,"JEE",50710,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu21","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"92",92,92,"Otu10","Otu24",0.977614732817015,0.0075981630803062,0.978917565614813,0.981718464351006,-0.540095216517147,0.58913,0.837,"JEE",25401,106555,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu24","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"93",93,93,"Otu10","Otu25",0.954232937615004,0.00729321604486186,0.954227454379123,0.919871794871795,4.71138418659854,0.0000024604,0.0000496,"JEE",45776,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"94",94,94,"Otu10","Otu26",0.99681706904991,0.00223869897366329,0.997929606625259,1,-1.42177710694231,0.15509,0.535,"JEE",2747,106555,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#E41A1C'>Otu26","<b style='color:#377EB8'>Otu10","Recipient Taxa","Donor Taxa","depleted","enriched"
"95",95,95,"Otu10","Otu27",0.990722208138387,0.00433092400134315,0.992015968063872,0.99,0.166756132909152,0.86756,0.884,"JEE",7118,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#E41A1C'>Otu27","<b style='color:#377EB8'>Otu10","Recipient Taxa","Donor Taxa","depleted","enriched"
"96",96,96,"Otu10","Otu28",0.946393358623871,0.00832493212759721,0.946608946608947,0.832,13.7410560074905,0.00000000000000000000000000000000000000000057629,0.0000000000000000000000000000000000000000771,"JEE",24484,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu28","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"97",97,97,"Otu10","Otu29",0.969659147906753,0.00504508767663646,0.96980078613543,0.918478260869565,10.1446972416762,0.0000000000000000000000034986,0.00000000000000000000024,"JEE",28902,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu29","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"98",98,98,"Otu10","Otu3",0.93125411748443,0.00875478269365334,0.930467762326169,0.882430647291942,5.57677693449571,0.000000024502,0.000000642,"JEE",95453,106555,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu3","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"99",99,99,"Otu10","Otu30",0.988829554993061,0.0049571507318274,0.990118577075099,0.986111111111111,0.548388384580789,0.58343,0.837,"JEE",20455,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#E41A1C'>Otu30","<b style='color:#377EB8'>Otu10","Recipient Taxa","Donor Taxa","unchanged","enriched"
"100",100,100,"Otu10","Otu31",0.991718401679838,0.00348776987203935,0.992063492063492,1,-2.37446810540845,0.017574,0.124,"JEE",45672,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu31","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"101",101,101,"Otu10","Otu32",0.965256973391922,0.00578715853278528,0.965974391607852,0.977011494252874,-2.03113856210433,0.042241,0.232,"JEE",42205,106555,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu32","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"102",102,102,"Otu10","Otu33",0.977076754323845,0.00571441454310715,0.977292525985811,0.983754512635379,-1.16858135880054,0.24257,0.672,"JEE",37799,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#E41A1C'>Otu33","<b style='color:#377EB8'>Otu10","Recipient Taxa","Donor Taxa","depleted","enriched"
"103",103,103,"Otu10","Otu34",0.978276436362253,0.00550844116726175,0.977736549165121,0.983394833948339,-0.929191658886386,0.35279,0.764,"JEE",34209,106555,FALSE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu34","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"104",104,104,"Otu10","Otu36",0.989323987338223,0.00418280280959756,0.990138067061144,0.988142292490119,0.282512683933671,0.77755,0.856,"JEE",24129,106555,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu36","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
