"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"60",60,60,"Otu1","Otu54",0.986786309724543,0.00188432289224541,0.987027027027027,0.990301724137931,-1.86561147659739,0.062096,0.276,"E",20857,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu54","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"61",61,61,"Otu1","Otu55",0.989216088641215,0.00215096409658585,0.988891824996256,0.979212253829322,4.65086089896734,0.0000033055,0.0000516,"E",8248,565708,TRUE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu55","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"62",62,62,"Otu1","Otu56",0.980482091315941,0.0032147951954991,0.981071641791045,0.954595185995624,8.05242752526226,0.00000000000000081168,0.0000000000000341,"E",8729,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu56_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu56","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"63",63,63,"Otu1","Otu6",0.870628067399963,0.00669118012148808,0.870900788709008,0.87603305785124,-0.807778351970981,0.41922,0.802,"E",235637,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu6","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"64",64,64,"Otu1","Otu63",0.994046888662535,0.00160305181613009,0.993975903614458,0.996723102129984,-1.66944913478198,0.095028,0.363,"E",5606,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu63","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"65",65,65,"Otu1","Otu64",0.992065591239566,0.0015714802357931,0.992378878606423,0.997291440953413,-3.32543139571182,0.00088282,0.00825,"E",3532,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu64","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"66",66,66,"Otu1","Otu65",0.995250051476195,0.00142650840270621,0.995343666071509,0.998908296943231,-2.5644752320395,0.010333,0.0701,"E",10168,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu65","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"67",67,67,"Otu1","Otu66",0.995959629989826,0.00092047301928264,0.996162280701754,1,-4.38944969111959,0.000011364,0.000158,"E",8783,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu66","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"68",68,68,"Otu1","Otu68",0.998344735535764,0.00075390880087013,0.99834528405957,0.996685082872928,2.20139711981154,0.027708,0.151,"E",515,565708,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu68","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"69",69,69,"Otu1","Otu69",0.992134984424218,0.00139476900631103,0.992100170373932,0.998917748917749,-4.86300201885806,0.0000011562,0.0000195,"E",29114,565708,TRUE,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Otu69_Sphingobacteriales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu69","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"70",70,70,"Otu1","Otu7",0.980714125274431,0.00290213984981372,0.980287693127331,0.974825923942153,2.02891715664764,0.042467,0.211,"E",19373,565708,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu7","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","enriched","depleted"
"71",71,71,"Otu1","Otu70",0.992455796432704,0.00150615308538937,0.99236641221374,0.987397260273973,3.35858035136191,0.00078344,0.00738,"E",4013,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu70","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"72",72,72,"Otu1","Otu73",0.996102054882,0.000974650174275332,0.99615806805708,1,-3.99932736984104,0.000063523,0.000806,"E",22758,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu73","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"73",73,73,"Otu1","Otu75",0.995790974511716,0.00142973304911343,0.996160175534833,0.997809419496167,-1.41176353564922,0.15802,0.499,"E",11980,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu75_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu75","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"74",74,74,"Otu1","Otu77",0.992472282174424,0.00204248118616603,0.991816693944354,0.99016393442623,1.13016842643591,0.25841,0.658,"E",21208,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu77","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"75",75,75,"Otu1","Otu78",0.987645306975287,0.00228963215639187,0.988362578136536,0.98972972972973,-0.910374510867795,0.36263,0.765,"E",23060,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu78","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"76",76,76,"Otu1","Otu8",0.986068144396543,0.0024425414440857,0.986493787142085,0.978769733260751,2.98803983591087,0.0028077,0.0232,"E",11015,565708,TRUE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#E41A1C'>Otu8","<b style='color:#828382'>Otu1","Recipient Taxa","Shared Taxa","depleted","depleted"
"77",77,77,"Otu1","Otu81",0.991983724107077,0.00155519381935445,0.992095864075189,0.99565453557849,-2.36035626282029,0.018257,0.11,"E",15723,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu81","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"78",78,78,"Otu1","Otu82",0.966480275107276,0.00473337698425917,0.966268811624286,0.957068062827225,1.98847721433361,0.046759,0.225,"E",34109,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu82_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu82","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"79",79,79,"Otu1","Otu83",0.991729956854382,0.00206370596322199,0.991825613079019,0.996746203904555,-2.43069852952361,0.01507,0.0943,"E",23647,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu83","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"80",80,80,"Otu1","Otu84",0.997302861988728,0.000743971240546363,0.997248211337369,0.992256637168142,6.78282243394327,0.000000000011785,0.000000000359,"E",845,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu84","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"81",81,81,"Otu1","Otu85",0.983642232425279,0.00305914641303312,0.983632875582555,0.984994640943194,-0.442086888078601,0.65843,0.868,"E",16546,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu85","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","enriched","depleted"
"82",82,82,"Otu1","Otu87",0.956854473315163,0.00308232032029011,0.956898682471459,0.972877950778503,-5.19851144537508,0.00000020089,0.00000401,"E",9397,565708,TRUE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu87_Eggerthellales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu87","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"83",83,83,"Otu1","Otu88",0.991672243527374,0.00149102202933258,0.991838955386289,0.997836668469443,-4.13436208238187,0.000035594,0.00047,"E",24443,565708,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu88_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu88","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","depleted","depleted"
"84",84,84,"Otu1","Otu89",0.993961972052583,0.00150543750654751,0.99398249452954,0.998911268372346,-3.28761326739755,0.0010104,0.00925,"E",10816,565708,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu89","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"85",85,85,"Otu1","Otu92",0.9958098875029,0.00121431317803343,0.995884698085748,0.995609220636663,0.165251328789889,0.86875,0.884,"E",7587,565708,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#377EB8'>Otu92","<b style='color:#828382'>Otu1","Donor Taxa","Shared Taxa","unchanged","depleted"
"86",86,86,"Otu1","Otu93",0.998859475405509,0.000766483990152556,0.998896856039713,0.997791275538377,1.39363624140448,0.16343,0.511,"E",4418,565708,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu93_Clostridiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu93","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","depleted","depleted"
"87",87,87,"Otu1","Otu98",0.990145776860033,0.00199021108045191,0.990222705051602,0.995135135135135,-2.50694930005567,0.012178,0.08,"E",20042,565708,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu1_Lactobacillales","<b style='color:#828382'>Otu98","<b style='color:#828382'>Otu1","Shared Taxa","Shared Taxa","unchanged","depleted"
"88",88,88,"Otu10","Otu103",0.997992859624344,0.0022688467330341,0.997267759562842,1,-0.884652253690068,0.37634,0.77,"E",1496,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu103_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu103","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"89",89,89,"Otu10","Otu107",0.993494486019514,0.00428270325424564,0.994884910485934,0.984496124031008,2.10109397133353,0.035633,0.186,"E",8403,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu107_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu107","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"90",90,90,"Otu10","Otu108",0.998262833057354,0.00197215949095435,0.998630136986301,1,-0.880845058735958,0.3784,0.77,"E",635,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu108_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu108","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"91",91,91,"Otu10","Otu11",0.955697156015441,0.00527529011245401,0.955259975816203,0.982332155477032,-5.04901131384425,0.0000004441,0.00000836,"E",166569,123754,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu11_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu11","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"92",92,92,"Otu10","Otu112",0.998095851597362,0.00191197269349051,0.997282608695652,1,-0.995907739226982,0.31929,0.725,"E",6816,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu112_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu112","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"93",93,93,"Otu10","Otu114",0.994231918128666,0.00341860288160766,0.99492385786802,0.99492385786802,-0.202404246213146,0.8396,0.872,"E",6183,123754,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu114_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu114","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"94",94,94,"Otu10","Otu115",0.987797498344275,0.00469910224707779,0.987980769230769,0.874331550802139,24.1463031822082,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000081651,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023,"E",20323,123754,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu115_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu115","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"95",95,95,"Otu10","Otu117",0.994740949893942,0.00317891543679122,0.994750656167979,1,-1.65435357140753,0.098056,0.37,"E",25491,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu117_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu117","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"96",96,96,"Otu10","Otu12",0.997297771112773,0.00266033134287954,0.997304582210243,0.997304582210243,-0.00256024404154371,0.99796,0.998,"E",1964,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu12_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#E41A1C'>Otu12","<b style='color:#377EB8'>Otu10","Recipient Taxa","Donor Taxa","depleted","enriched"
"97",97,97,"Otu10","Otu121",0.996448666913804,0.00346215261941411,0.997347480106101,0.997347480106101,-0.259611083363635,0.79516,0.872,"E",16440,123754,FALSE,"Proteobacteria","Gammaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu121_Desulfovibrionales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu121","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"98",98,98,"Otu10","Otu124",0.986214234339617,0.00474687607438909,0.986078886310905,0.995402298850575,-1.93560235552186,0.052916,0.246,"E",10907,123754,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu124_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu124","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
"99",99,99,"Otu10","Otu129",0.998628129861007,0.00200723023356113,1,1,-0.683464266358484,0.49431,0.838,"E",13807,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu129_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu129","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","unchanged","enriched"
"100",100,100,"Otu10","Otu13",0.95979059540834,0.0097699668822803,0.96159122085048,0.965846994535519,-0.619899657813958,0.53532,0.856,"E",166715,123754,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu13_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#377EB8'>Otu13","<b style='color:#377EB8'>Otu10","Donor Taxa","Donor Taxa","enriched","enriched"
"101",101,101,"Otu10","Otu130",0.999447513812155,0.0011238621606975,1,1,-0.491596040125088,0.623,0.868,"E",2985,123754,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu130_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu10_Bacteroidales","<b style='color:#828382'>Otu130","<b style='color:#377EB8'>Otu10","Shared Taxa","Donor Taxa","unchanged","enriched"
