Particle,OTU,Sample,Count
20230816-JEJ-4-r1bcnum48_41_95,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum90_9_86,Otu35,20230816-JEJ-4-r1,11
20230816-JEJ-4-r1bcnum66_96_73,Otu35,20230816-JEJ-4-r1,195
20230816-JEJ-4-r1bcnum94_87_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum94_12_41,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum94_96_73,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum6_25_1,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum6_70_55,Otu35,20230816-JEJ-4-r1,86
20230816-JEJ-4-r1bcnum87_81_41,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum87_96_49,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_69_93,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum1_36_17,Otu35,20230816-JEJ-4-r1,36
20230816-JEJ-4-r1bcnum1_12_17,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum1_64_16,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum1_56_86,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum1_96_17,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum51_95_80,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum55_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum3_3_8,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum3_16_52,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum57_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum57_15_86,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum57_87_70,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum2_70_19,Otu35,20230816-JEJ-4-r1,8
20230816-JEJ-4-r1bcnum69_39_18,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum69_44_59,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum83_69_15,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum13_10_4,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum13_41_52,Otu35,20230816-JEJ-4-r1,7
20230816-JEJ-4-r1bcnum13_14_15,Otu35,20230816-JEJ-4-r1,31
20230816-JEJ-4-r1bcnum12_21_66,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum12_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum12_20_13,Otu35,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum12_34_95,Otu35,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum12_17_64,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum32_87_76,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum32_5_41,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum32_83_21,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum20_87_76,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum75_72_14,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum75_75_70,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum75_16_51,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum81_62_36,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum53_55_81,Otu35,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum53_36_17,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum93_46_21,Otu35,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum93_28_59,Otu35,20230816-JEJ-4-r1,7
20230816-JEJ-4-r1bcnum18_75_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum18_75_93,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum25_37_89,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum41_96_13,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum41_61_17,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum33_33_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum68_73_64,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum68_68_61,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum68_44_8,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum71_77_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum28_70_55,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum76_1_44,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum76_80_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum92_50_43,Otu35,20230816-JEJ-4-r1,8
20230816-JEJ-4-r1bcnum92_63_9,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum11_72_17,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum11_26_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum17_69_82,Otu35,20230816-JEJ-4-r1,18
20230816-JEJ-4-r1bcnum17_13_32,Otu35,20230816-JEJ-4-r1,10
20230816-JEJ-4-r1bcnum17_93_82,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum29_52_88,Otu35,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum29_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum29_83_55,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum54_38_69,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum54_70_55,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum66_42_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum66_25_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum45_96_73,Otu35,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum45_82_27,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum65_11_14,Otu35,20230816-JEJ-4-r1,10
20230816-JEJ-4-r1bcnum65_73_66,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum65_70_55,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum59_29_40,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_87_3,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_31_3,Otu35,20230816-JEJ-4-r1,19
20230816-JEJ-4-r1bcnum39_37_28,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum39_49_92,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum95_49_40,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum37_9_86,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum37_1_44,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_59_53,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum43_5_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_20_21,Otu35,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum24_35_67,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum14_14_82,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum14_14_8,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum31_52_88,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_70_70,Otu35,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum23_48_56,Otu35,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum23_85_64,Otu35,20230816-JEJ-4-r1,57
20230816-JEJ-4-r1bcnum23_72_71,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum67_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum82_21_73,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum84_83_55,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum84_11_70,Otu35,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum85_75_8,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum85_62_76,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_38_8,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_96_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_4_93,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_66_49,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum89_8_14,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum91_19_9,Otu35,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum74_58_37,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum19_51_55,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum19_19_9,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum16_40_40,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum15_13_84,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum15_79_66,Otu35,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum46_14_20,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum46_57_4,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum46_61_63,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum46_10_21,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum46_96_57,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum46_14_87,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum46_11_19,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_38_64,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_5_77,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum52_24_73,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum78_63_90,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum78_29_50,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum78_50_62,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum77_4_6,Otu35,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum77_11_14,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum72_25_89,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum34_44_32,Otu35,20230816-JEJ-4-r1,1
20230816-JEJ-4-r2bcnum60_95_30,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum60_14_83,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum60_88_27,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum48_25_94,Otu35,20230816-JEJ-4-r2,17
20230816-JEJ-4-r2bcnum48_83_60,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum90_12_3,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum90_66_15,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum40_72_58,Otu35,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum94_66_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_87_80,Otu35,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum87_56_58,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum1_3_13,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum51_64_3,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_71_48,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_22_48,Otu35,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum3_49_37,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum94_59_93,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum57_51_15,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_91_73,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_32_20,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum83_60_35,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_65_70,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_26_21,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_75_45,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum32_33_88,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum32_14_48,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_24_15,Otu35,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum20_14_58,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_88_50,Otu35,20230816-JEJ-4-r2,14
20230816-JEJ-4-r2bcnum93_7_59,Otu35,20230816-JEJ-4-r2,6
20230816-JEJ-4-r2bcnum93_7_88,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum18_47_17,Otu35,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum18_1_52,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_95_73,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_91_73,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_25_91,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum92_79_13,Otu35,20230816-JEJ-4-r2,58
20230816-JEJ-4-r2bcnum41_1_1,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum36_39_58,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum36_54_67,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum70_50_1,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum92_69_13,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum92_67_20,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum11_21_29,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum17_95_67,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum17_36_67,Otu35,20230816-JEJ-4-r2,32
20230816-JEJ-4-r2bcnum29_59_93,Otu35,20230816-JEJ-4-r2,8
20230816-JEJ-4-r2bcnum29_30_83,Otu35,20230816-JEJ-4-r2,14
20230816-JEJ-4-r2bcnum29_5_83,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum27_94_59,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum45_24_91,Otu35,20230816-JEJ-4-r2,13
20230816-JEJ-4-r2bcnum45_80_51,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum65_14_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum58_2_93,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum73_7_86,Otu35,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum37_13_62,Otu35,20230816-JEJ-4-r2,7
20230816-JEJ-4-r2bcnum37_62_44,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum14_95_30,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum31_38_57,Otu35,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum10_20_91,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum7_3_81,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum50_12_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum50_82_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum50_82_38,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_25_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_16_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_44_61,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_44_16,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_44_94,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum23_66_41,Otu35,20230816-JEJ-4-r2,25
20230816-JEJ-4-r2bcnum23_22_33,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum67_79_37,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum82_53_83,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum63_72_25,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum63_23_66,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum63_92_66,Otu35,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum63_22_1,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum64_88_62,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum85_40_63,Otu35,20230816-JEJ-4-r2,26
20230816-JEJ-4-r2bcnum85_40_86,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum86_38_18,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum89_37_58,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum89_13_41,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum91_14_4,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum47_93_17,Otu35,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum47_79_13,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum15_72_72,Otu35,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum78_4_63,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum49_61_43,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum5_77_8,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum77_94_59,Otu35,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum72_87_54,Otu35,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum34_58_50,Otu35,20230816-JEJ-4-r2,2
20230816-E-1-r1bcnum40_56_45,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum40_87_45,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum40_26_45,Otu36,20230816-E-1-r1,11
20230816-E-1-r1bcnum40_51_45,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum57_26_45,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum11_38_19,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum64_42_45,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum64_17_21,Otu36,20230816-E-1-r1,1
20230816-E-1-r1bcnum15_63_70,Otu36,20230816-E-1-r1,2
20230816-E-1-r2bcnum1_18_85,Otu36,20230816-E-1-r2,1
20230816-E-2-r2bcnum94_80_41,Otu36,20230816-E-2-r2,1
20230816-E-2-r2bcnum94_10_46,Otu36,20230816-E-2-r2,4
20230816-E-2-r2bcnum94_95_33,Otu36,20230816-E-2-r2,1
20230816-E-2-r2bcnum94_35_29,Otu36,20230816-E-2-r2,1
20230816-E-2-r2bcnum92_34_54,Otu36,20230816-E-2-r2,1
20230816-E-2-r2bcnum66_35_83,Otu36,20230816-E-2-r2,1
20230816-E-3-r1bcnum48_48_55,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum48_47_22,Otu36,20230816-E-3-r1,6
20230816-E-3-r1bcnum90_87_93,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum90_76_54,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum90_23_76,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum90_51_93,Otu36,20230816-E-3-r1,8
20230816-E-3-r1bcnum6_21_28,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum87_92_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum51_49_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum3_66_61,Otu36,20230816-E-3-r1,4
20230816-E-3-r1bcnum2_2_35,Otu36,20230816-E-3-r1,32
20230816-E-3-r1bcnum83_36_23,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum20_6_87,Otu36,20230816-E-3-r1,5
20230816-E-3-r1bcnum32_75_45,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum93_95_40,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum41_73_7,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum41_89_53,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum41_53_53,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum41_73_70,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum41_73_71,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum41_16_53,Otu36,20230816-E-3-r1,8
20230816-E-3-r1bcnum62_92_73,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum33_72_1,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum33_49_1,Otu36,20230816-E-3-r1,13
20230816-E-3-r1bcnum70_51_80,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum70_14_80,Otu36,20230816-E-3-r1,4
20230816-E-3-r1bcnum92_40_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum58_48_34,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum96_46_54,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum44_80_93,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum37_86_35,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum37_79_51,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum43_18_51,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum43_70_51,Otu36,20230816-E-3-r1,56
20230816-E-3-r1bcnum4_13_43,Otu36,20230816-E-3-r1,25
20230816-E-3-r1bcnum4_64_43,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum14_12_44,Otu36,20230816-E-3-r1,8
20230816-E-3-r1bcnum14_91_75,Otu36,20230816-E-3-r1,3
20230816-E-3-r1bcnum22_65_58,Otu36,20230816-E-3-r1,3
20230816-E-3-r1bcnum22_40_58,Otu36,20230816-E-3-r1,101
20230816-E-3-r1bcnum22_17_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum22_96_58,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum22_58_58,Otu36,20230816-E-3-r1,3
20230816-E-3-r1bcnum22_20_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum7_92_44,Otu36,20230816-E-3-r1,2
20230816-E-3-r1bcnum67_47_58,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum67_15_64,Otu36,20230816-E-3-r1,4
20230816-E-3-r1bcnum85_46_54,Otu36,20230816-E-3-r1,17
20230816-E-3-r1bcnum63_25_19,Otu36,20230816-E-3-r1,3
20230816-E-3-r1bcnum91_63_37,Otu36,20230816-E-3-r1,5
20230816-E-3-r1bcnum30_34_76,Otu36,20230816-E-3-r1,1
20230816-E-3-r1bcnum77_9_86,Otu36,20230816-E-3-r1,1
20230816-E-3-r2bcnum60_9_51,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum60_15_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum90_72_67,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum90_47_52,Otu36,20230816-E-3-r2,5
20230816-E-3-r2bcnum90_37_67,Otu36,20230816-E-3-r2,2
20230816-E-3-r2bcnum90_37_64,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum66_35_83,Otu36,20230816-E-3-r2,424
20230816-E-3-r2bcnum26_35_83,Otu36,20230816-E-3-r2,4
20230816-E-3-r2bcnum59_86_14,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum40_63_41,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum40_77_59,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum94_18_4,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum94_80_65,Otu36,20230816-E-3-r2,2
20230816-E-3-r2bcnum94_94_86,Otu36,20230816-E-3-r2,2
20230816-E-3-r2bcnum94_94_15,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum6_34_41,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum6_63_41,Otu36,20230816-E-3-r2,20
20230816-E-3-r2bcnum6_5_51,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum6_35_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum87_71_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum1_29_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum1_96_65,Otu36,20230816-E-3-r2,6
20230816-E-3-r2bcnum55_35_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum55_72_44,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum55_42_13,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum55_42_94,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum55_12_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum55_83_61,Otu36,20230816-E-3-r2,2
20230816-E-3-r2bcnum57_74_32,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum2_37_26,Otu36,20230816-E-3-r2,4
20230816-E-3-r2bcnum2_67_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum69_2_9,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum69_2_54,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum69_59_9,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum69_35_83,Otu36,20230816-E-3-r2,1
20230816-E-3-r2bcnum13_44_40,Otu36,20230816-E-3-r2,11
20230816-E-3-r2bcnum32_46_63,Otu36,20230816-E-3-r2,11
20230816-E-3-r2bcnum53_53_60,Otu36,20230816-E-3-r2,1
