seqid,OTU,read_count,sporo_read_count,rel_abd,domain,phylum,class,order,family,genus,mouse_type,polysacc,replicate
psac.032,Otu1079,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu788,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu496,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,JC,glucose,2
psac.032,Otu1357,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JC,glucose,2
psac.032,Otu303,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,JC,glucose,2
psac.032,Otu1015,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu606,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JC,glucose,2
psac.032,Otu599,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,JC,glucose,2
psac.032,Otu289,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,JC,glucose,2
psac.032,Otu576,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JC,glucose,2
psac.032,Otu1223,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu658,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu742,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,JC,glucose,2
psac.032,Otu1305,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1380,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1480,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1011,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,JC,glucose,2
psac.032,Otu1292,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,JC,glucose,2
psac.032,Otu603,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,JC,glucose,2
psac.032,Otu662,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,JC,glucose,2
psac.032,Otu1320,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu455,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,glucose,2
psac.032,Otu561,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,JC,glucose,2
psac.032,Otu141,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,glucose,2
psac.032,Otu1647,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,JC,glucose,2
psac.032,Otu1796,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,JC,glucose,2
psac.032,Otu1970,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,JC,glucose,2
psac.032,Otu1207,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1655,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1746,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1786,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella,JC,glucose,2
psac.032,Otu1476,0,3,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,JC,glucose,2
psac.032,Otu472,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,glucose,2
psac.032,Otu1590,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu2037,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,JC,glucose,2
psac.032,Otu1985,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,JC,glucose,2
psac.032,Otu1904,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,JC,glucose,2
psac.032,Otu1622,0,3,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,glucose,2
psac.032,Otu2018,0,3,0,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,JC,glucose,2
psac.032,Otu1382,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,JC,glucose,2
psac.032,Otu1738,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1779,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,JC,glucose,2
psac.032,Otu26,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JC,glucose,2
psac.032,Otu698,0,3,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Sphingobacteriaceae,Pedobacter,JC,glucose,2
psac.032,Otu763,0,3,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JC,glucose,2
psac.032,Otu1801,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,JC,glucose,2
psac.032,Otu1389,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1811,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,JC,glucose,2
psac.032,Otu1823,0,3,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,JC,glucose,2
psac.032,Otu1403,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,JC,glucose,2
psac.032,Otu1974,0,3,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,JC,glucose,2
psac.032,Otu1614,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1760,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu2044,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,JC,glucose,2
psac.032,Otu1510,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1903,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1304,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1449,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1770,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1592,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1971,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1979,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1916,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu1743,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,JC,glucose,2
psac.032,Otu1013,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,JC,glucose,2
psac.032,Otu1568,0,3,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,glucose,2
psac.032,Otu811,0,3,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,JC,glucose,2
psac.032,Otu1826,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1872,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,JC,glucose,2
psac.032,Otu1976,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,glucose,2
psac.032,Otu1973,0,3,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,JC,glucose,2
psac.032,Otu1806,0,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,JC,glucose,2
psac.032,Otu2067,0,3,0,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella,JC,glucose,2
psac.033,Otu15,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu11,3,264,0.2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu6,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JC,H20,1
psac.033,Otu18,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu9,0,264,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,JC,H20,1
psac.033,Otu34,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,JC,H20,1
psac.033,Otu48,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
psac.033,Otu73,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,JC,H20,1
psac.033,Otu37,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JC,H20,1
psac.033,Otu234,2,264,0.13333333333333333,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu50,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,JC,H20,1
psac.033,Otu133,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bacteroides,JC,H20,1
psac.033,Otu4,0,264,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,JC,H20,1
psac.033,Otu8,7,264,0.4666666666666667,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,JC,H20,1
psac.033,Otu123,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu136,0,264,0,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,JC,H20,1
psac.033,Otu346,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,JC,H20,1
psac.033,Otu513,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JC,H20,1
psac.033,Otu367,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,JC,H20,1
psac.033,Otu53,0,264,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,JC,H20,1
psac.033,Otu93,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,JC,H20,1
psac.033,Otu7,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JC,H20,1
psac.033,Otu334,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu44,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,JC,H20,1
psac.033,Otu153,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_2,Alkaliphilus,JC,H20,1
psac.033,Otu120,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JC,H20,1
psac.033,Otu102,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,JC,H20,1
psac.033,Otu205,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu32,0,264,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,JC,H20,1
psac.033,Otu338,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu406,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,JC,H20,1
psac.033,Otu68,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,H20,1
psac.033,Otu311,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,JC,H20,1
psac.033,Otu389,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,JC,H20,1
psac.033,Otu117,1,264,0.06666666666666667,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,JC,H20,1
psac.033,Otu106,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,JC,H20,1
psac.033,Otu258,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,JC,H20,1
psac.033,Otu60,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter,JC,H20,1
psac.033,Otu433,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,JC,H20,1
psac.033,Otu33,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JC,H20,1
psac.033,Otu24,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu5,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu281,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JC,H20,1
psac.033,Otu459,0,264,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,JC,H20,1
psac.033,Otu23,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu3,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JC,H20,1
psac.033,Otu175,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,H20,1
psac.033,Otu21,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,JC,H20,1
psac.033,Otu193,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,H20,1
psac.033,Otu39,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu40,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Barnesiella,JC,H20,1
psac.033,Otu76,0,264,0,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,JC,H20,1
psac.033,Otu12,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu90,1,264,0.06666666666666667,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,JC,H20,1
psac.033,Otu130,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,JC,H20,1
psac.033,Otu151,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,JC,H20,1
psac.033,Otu748,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,JC,H20,1
psac.033,Otu17,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu2,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,JC,H20,1
psac.033,Otu22,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu484,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JC,H20,1
psac.033,Otu521,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,JC,H20,1
psac.033,Otu42,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu30,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu43,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu58,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu20,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu70,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JC,H20,1
psac.033,Otu86,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu75,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Muribaculum,JC,H20,1
psac.033,Otu77,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JC,H20,1
psac.033,Otu63,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu94,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu269,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu824,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Mogibacterium,JC,H20,1
psac.033,Otu46,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu390,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,JC,H20,1
psac.033,Otu170,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu567,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu190,0,264,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,JC,H20,1
psac.033,Otu668,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,JC,H20,1
psac.033,Otu393,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,JC,H20,1
psac.033,Otu747,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,JC,H20,1
psac.033,Otu682,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu978,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,JC,H20,1
psac.033,Otu1100,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,JC,H20,1
psac.033,Otu1689,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Tepidibaculum,JC,H20,1
psac.033,Otu168,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,JC,H20,1
psac.033,Otu1130,0,264,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,JC,H20,1
psac.033,Otu632,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JC,H20,1
psac.033,Otu55,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,JC,H20,1
psac.033,Otu1318,0,264,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,JC,H20,1
psac.033,Otu207,0,264,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,JC,H20,1
psac.033,Otu1625,0,264,0,NA,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,JC,H20,1
psac.033,Otu62,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JC,H20,1
psac.033,Otu98,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu28,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,JC,H20,1
psac.033,Otu31,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,JC,H20,1
psac.033,Otu147,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,JC,H20,1
psac.033,Otu891,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
psac.033,Otu145,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,JC,H20,1
psac.033,Otu163,0,264,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,JC,H20,1
psac.033,Otu138,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,JC,H20,1
psac.033,Otu550,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
psac.033,Otu398,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,JC,H20,1
psac.033,Otu199,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Sphingobacteriaceae,Sphingobacterium,JC,H20,1
psac.033,Otu139,0,264,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,JC,H20,1
psac.033,Otu118,0,264,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,JC,H20,1
psac.033,Otu329,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,JC,H20,1
psac.033,Otu246,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JC,H20,1
psac.033,Otu178,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,JC,H20,1
psac.033,Otu89,0,264,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,JC,H20,1
psac.033,Otu1079,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
psac.033,Otu788,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
psac.033,Otu496,0,264,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,JC,H20,1
psac.033,Otu1357,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,JC,H20,1
psac.033,Otu303,0,264,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,JC,H20,1
psac.033,Otu1015,0,264,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,JC,H20,1
