gene,postFMT_4_ileum
gene_3878318,1
gene_4526926,1
gene_3158599,1
gene_3930253,1
gene_2930643,1
gene_4329070,1
gene_3034947,1
gene_4627944,1
gene_3124880,1
gene_2101000,1
gene_2942717,1
gene_3664908,1
gene_2635552,1
gene_3337919,1
gene_4162464,1
gene_3227627,1
gene_3973823,1
gene_2387132,1
gene_2971046,1
gene_3646403,1
gene_2368320,1
gene_3694148,1
gene_4022640,1
gene_2929309,1
gene_3810980,1
gene_4126140,1
gene_4207845,1
gene_4457992,1
gene_2592249,1
gene_1976950,1
gene_3444240,1
gene_4254689,1
gene_4175648,1
gene_2710262,1
gene_3475346,1
gene_4292898,1
gene_4053438,1
gene_2845272,1
gene_3516823,1
gene_4529793,1
gene_4023039,1
gene_3082988,1
gene_4374132,1
gene_2449420,1
gene_2915000,1
gene_2638471,1
gene_3852201,1
gene_3097519,1
gene_2697678,1
gene_2838192,1
gene_3952504,1
gene_3617233,1
gene_2641952,1
gene_4480639,1
gene_3341219,1
gene_3745478,1
gene_4322856,1
gene_3165607,1
gene_4005226,1
gene_4498818,1
gene_4513082,1
gene_2876904,1
gene_2948842,1
gene_3977234,1
gene_2769529,1
gene_2772565,1
gene_4086322,1
gene_3840453,1
gene_3144304,1
gene_4046812,1
gene_4529182,1
gene_3786981,1
gene_4125983,1
gene_3860659,1
gene_4152799,1
gene_3777647,1
gene_3780823,1
gene_4036507,1
gene_3621706,1
gene_3866066,1
gene_3403602,1
gene_2594268,1
gene_4492185,1
gene_3911547,1
gene_4277635,1
gene_2510727,1
gene_3093451,1
gene_3031699,1
gene_3315488,1
gene_4031016,1
gene_3396905,1
gene_4595955,1
gene_2957663,1
gene_3044435,1
gene_2503738,1
gene_4120465,1
gene_3871403,1
gene_2510997,1
gene_3393723,1
gene_3035806,1
gene_3354626,1
gene_3465498,1
gene_4082010,1
gene_4303678,1
gene_4227604,1
gene_2935170,1
gene_4585250,1
gene_4244045,1
gene_1553381,1
gene_4231121,1
gene_3210600,1
gene_2787849,1
gene_3807817,1
gene_4535310,1
gene_3478667,1
gene_4377679,1
gene_4605055,1
49_GL0059479,1
gene_3375679,1
gene_2901829,1
gene_4273654,1
gene_2502395,1
gene_4192274,1
gene_4126163,1
gene_4336738,1
gene_3682507,1
gene_4046376,1
gene_4068869,1
gene_1839545,1
gene_3224345,1
gene_4450206,1
gene_2491882,1
gene_4209598,1
gene_3148010,1
gene_3115090,1
gene_4423782,1
gene_4483243,1
gene_3158085,1
gene_3953344,1
gene_3081933,1
gene_3397508,1
gene_3293415,1
gene_2972988,1
gene_3409988,1
gene_4122634,1
gene_2188959,1
gene_3790402,1
gene_4544941,1
gene_3283257,1
gene_4456737,1
gene_4045110,1
gene_3944879,1
gene_4579189,1
gene_2429233,1
gene_2367435,1
gene_3554173,1
gene_4474132,1
gene_4515911,1
gene_4514609,1
gene_2988889,1
gene_3756756,1
gene_4202740,1
gene_2178928,1
gene_4134905,1
1-2_GL0094107,1
gene_3104474,1
gene_3786931,1
gene_4023373,1
gene_3759556,1
gene_3090131,1
gene_3112125,1
gene_2337236,1
gene_4320159,1
gene_4628298,1
gene_3360170,1
gene_4368769,1
gene_2832367,1
gene_2731364,1
gene_2995942,1
gene_3990057,1
gene_2737458,1
gene_3800139,1
gene_2960881,1
gene_3737174,1
gene_3166390,1
gene_2842915,1
gene_4337759,1
gene_2665123,1
gene_4616999,1
gene_3555282,1
gene_2999597,1
gene_4405246,1
gene_2509747,1
gene_3858474,1
gene_4611161,1
gene_2755110,1
gene_3895661,1
gene_3839752,1
gene_3089514,1
gene_2507169,1
gene_4359483,1
gene_3715621,1
gene_3618958,1
gene_2845956,1
gene_3992641,1
gene_3885149,1
gene_3125281,1
gene_4141550,1
gene_2704691,1
gene_3969909,1
gene_3783165,1
gene_4270359,1
gene_2764216,1
gene_3866065,1
gene_3837245,1
gene_4121640,1
gene_4002817,1
gene_4288873,1
gene_4290990,1
gene_3250434,1
gene_3690679,1
gene_3660771,1
gene_3477397,1
gene_3399020,1
gene_2684851,1
gene_4625623,1
gene_2271603,1
gene_4159866,1
gene_3519726,1
gene_3495274,1
gene_4192134,1
gene_2966671,1
gene_2980002,1
gene_2987241,1
gene_3610255,1
gene_3849874,1
gene_2801672,1
gene_2606234,1
gene_3398528,1
gene_2398312,1
gene_2724096,1
gene_4240062,1
gene_3908599,1
gene_4519014,1
gene_2800161,1
gene_4537145,1
gene_2836398,1
gene_4272901,1
gene_4085970,1
gene_3651462,1
gene_3949004,1
gene_4523315,1
gene_2851436,1
gene_4250416,1
gene_3978395,1
gene_1166923,1
gene_3305583,1
gene_2346784,1
gene_4359234,1
gene_4013753,1
gene_3200879,1
gene_3636705,1
gene_3867800,1
gene_4598625,1
gene_3856935,1
gene_4413464,1
gene_3541947,1
gene_3830236,1
gene_3924465,1
gene_3602878,1
gene_3946226,1
gene_2705820,1
gene_3845876,1
gene_3330836,1
gene_4077344,1
gene_4139330,1
gene_2007563,1
gene_3780486,1
gene_4275506,1
gene_4237398,1
gene_4100226,1
gene_2669223,1
gene_4207951,1
gene_4259135,1
gene_2592860,1
gene_3360036,1
gene_3405920,1
gene_2868704,1
gene_3657329,1
gene_3914724,1
gene_4266841,1
gene_4182818,1
gene_3643817,1
gene_3703951,1
gene_4616309,1
gene_4092362,1
gene_3869113,1
gene_3394742,1
gene_4321467,1
gene_4111846,1
gene_3928368,1
gene_2971908,1
gene_3669152,1
gene_3613521,1
gene_2891835,1
gene_2915071,1
gene_4366383,1
gene_3838699,1
gene_4335624,1
gene_4334802,1
gene_3562444,1
gene_3412320,1
gene_3408430,1
gene_3492882,1
gene_3376761,1
gene_3883700,1
gene_3959093,1
gene_2510413,1
gene_3073758,1
gene_3389782,1
gene_3335412,1
gene_2062123,1
gene_3907267,1
gene_2916256,1
gene_4526612,1
gene_4427192,1
gene_4178147,1
gene_2775644,1
gene_2102324,1
gene_3855865,1
ERR1212007_Scaf247_2245,1
DSM22607_10_GL0166271,1
gene_2804523,1
gene_2449128,1
gene_4247372,1
gene_4225588,1
gene_2206650,1
gene_3072923,1
gene_4306403,1
gene_3662413,1
gene_4134703,1
gene_2932464,1
gene_4192018,1
gene_2043639,1
gene_3456102,1
gene_3474524,1
gene_4411093,1
gene_3486934,1
gene_4567779,1
gene_2731012,1
gene_2986401,1
gene_4346860,1
gene_4187965,1
gene_4351594,1
gene_3072582,1
gene_2319228,1
gene_3398674,1
gene_2896364,1
gene_4582196,1
32_GL0062318,1
gene_2872365,1
gene_3426035,1
gene_3861292,1
gene_3839457,1
gene_4638572,1
gene_1970116,1
gene_4187185,1
gene_2118657,1
gene_4618543,1
gene_4388416,1
10_GL0032906,1
gene_2512881,1
gene_3017539,1
gene_2744219,1
gene_3965961,1
gene_4341460,1
gene_3707025,1
gene_3381108,1
gene_3640010,1
gene_3732429,1
gene_2662644,1
gene_2971543,1
gene_4005624,1
gene_3024557,1
gene_3845207,1
gene_2258329,1
gene_2553228,1
gene_4145551,1
gene_4071173,1
gene_4611307,1
gene_3272142,1
gene_4528017,1
gene_4360106,1
gene_3143088,1
5-1_GL0056537,1
gene_3709708,1
gene_4491716,1
gene_2573445,1
gene_3902003,1
gene_4009844,1
gene_4275220,1
gene_3886396,1
gene_3481451,1
gene_1454865,1
gene_4225112,1
gene_2814362,1
gene_2066479,1
gene_4512474,1
gene_3593289,1
gene_3365207,1
gene_4484373,1
gene_3632414,1
gene_4266229,1
gene_3673922,1
gene_4313565,1
gene_3707016,1
gene_3620585,1
gene_3432481,1
gene_2990880,1
gene_2652251,1
gene_2786587,1
gene_4251605,1
gene_3605242,1
gene_2989161,1
gene_4230924,1
gene_3336815,1
gene_3891140,1
gene_2394534,1
gene_2936148,1
gene_4511766,1
gene_4530043,1
gene_3250497,1
gene_3860144,1
gene_4348870,1
gene_3880311,1
gene_3623357,1
gene_2545356,1
gene_4101183,1
gene_4380674,1
gene_2691142,1
gene_2959590,1
gene_3363273,1
gene_3971541,1
4-4_GL0027947,1
gene_4338532,1
gene_4364125,1
gene_3024565,1
gene_2968859,1
gene_3775899,1
gene_3083378,1
gene_4187065,1
gene_3510575,1
gene_2644659,1
gene_4536021,1
gene_4113736,1
gene_4410716,1
gene_1135303,1
gene_4396309,1
gene_4187257,1
gene_3486191,1
gene_3559975,1
gene_3961491,1
gene_3653550,1
gene_3532091,1
gene_4488305,1
gene_4590791,1
gene_2521603,1
gene_3331645,1
gene_4204168,1
gene_4335495,1
gene_4425109,1
gene_4273455,1
gene_3719750,1
gene_4282210,1
gene_2381768,1
gene_4006827,1
gene_2889199,1
gene_2993576,1
gene_2924356,1
gene_3338908,1
gene_4616974,1
gene_3904314,1
gene_3876651,1
gene_3658388,1
gene_3372905,1
gene_2619341,1
gene_2947389,1
gene_3907827,1
gene_4080120,1
gene_3265084,1
gene_4316849,1
gene_4182218,1
gene_2607289,1
gene_3099796,1
gene_4127660,1
gene_1953683,1
gene_4581618,1
gene_2491746,1
gene_3977163,1
gene_4034203,1
gene_3017178,1
gene_4110726,1
gene_3190997,1
gene_3775768,1
gene_3045536,1
gene_2196570,1
gene_3494374,1
gene_3536461,1
gene_4548817,1
gene_3826990,1
gene_3879731,1
gene_2736593,1
gene_3888850,1
gene_3262851,1
gene_2678228,1
gene_4009187,1
gene_4121073,1
gene_3248997,1
gene_4612628,1
gene_3786974,1
gene_4352029,1
gene_3341085,1
gene_4598398,1
gene_3540001,1
gene_2867902,1
gene_3044854,1
gene_4090815,1
gene_2710087,1
gene_3895618,1
gene_3825696,1
gene_2235654,1
gene_2602158,1
gene_2085198,1
gene_2829768,1
gene_4039664,1
gene_2622640,1
gene_4245974,1
gene_4038108,1
gene_2840655,1
gene_4216728,1
gene_3883210,1
gene_3269357,1
gene_3725646,1
gene_3483571,1
gene_3418138,1
gene_4221653,1
gene_2105659,1
gene_2909823,1
gene_3691570,1
gene_3551918,1
gene_2901540,1
gene_4314941,1
gene_3750768,1
gene_2195149,1
gene_4242916,1
gene_3311583,1
gene_3427555,1
gene_4340801,1
gene_4164074,1
gene_2608386,1
gene_2934952,1
gene_3699759,1
gene_3436048,1
gene_3922606,1
gene_4215183,1
gene_4434460,1
gene_4435511,1
gene_4410606,1
gene_3808467,1
gene_4370069,1
gene_4378159,1
gene_1705493,1
gene_3335618,1
gene_3150801,1
gene_3794067,1
52_GL0101969,1
gene_4220127,1
gene_4169953,1
gene_1802187,1
gene_3537389,1
gene_4196828,1
gene_2269586,1
gene_3028138,1
gene_3305327,1
gene_3966453,1
gene_3931563,1
gene_4136061,1
gene_2890538,1
gene_4198545,1
gene_3076831,1
gene_4490831,1
gene_4292696,1
gene_4113827,1
gene_4505529,1
gene_3601383,1
gene_4248826,1
gene_3220021,1
gene_4018864,1
gene_2881161,1
gene_3920359,1
gene_4097281,1
gene_4434109,1
gene_2622513,1
gene_3444971,1
gene_3810580,1
gene_2221237,1
gene_4520762,1
gene_2345735,1
gene_3003137,1
gene_2415227,1
gene_3047448,1
gene_4093665,1
gene_3682905,1
gene_4470091,1
gene_3735987,1
gene_4173109,1
gene_4147522,1
gene_3050903,1
gene_3057835,1
gene_4203754,1
gene_4377199,1
gene_1829425,1
gene_3198345,1
gene_3920621,1
gene_3659057,1
gene_4441012,1
gene_3171108,1
gene_4250069,1
gene_4070371,1
gene_3368583,1
gene_4577699,1
gene_2686407,1
gene_4219521,1
gene_4465741,1
gene_2653867,1
gene_4435278,1
gene_2708628,1
gene_4211972,1
gene_3068554,1
gene_4224188,1
gene_4333381,1
gene_4200347,1
gene_3631681,1
gene_3462370,1
gene_2968706,1
gene_2691517,1
gene_3351535,1
gene_3412660,1
gene_3102427,1
gene_4286150,1
gene_3134585,1
gene_4554638,1
gene_3634965,1
gene_3663056,1
gene_4502474,1
gene_4325706,1
gene_2721387,1
gene_4220324,1
gene_4313849,1
gene_4320118,1
gene_3459144,1
gene_3245115,1
gene_3077963,1
gene_3265544,1
gene_4435223,1
gene_2631943,1
gene_3664241,1
gene_3266192,1
gene_3892602,1
gene_3662419,1
gene_2384965,1
gene_3712024,1
gene_2036799,1
gene_3720227,1
gene_1674295,1
gene_4606863,1
gene_3998778,1
gene_3130452,1
gene_2678824,1
gene_4346396,1
gene_2588775,1
gene_4058947,1
gene_4344033,1
gene_3786875,1
gene_3003127,1
gene_3048455,1
gene_2766501,1
gene_2106671,1
gene_3578090,1
gene_1733805,1
gene_2795538,1
gene_4442775,1
gene_4508729,1
gene_4634719,1
gene_3146389,1
gene_3033336,1
gene_3626514,1
gene_3402090,1
gene_2575046,1
gene_4454543,1
gene_4003021,1
gene_3533787,1
gene_3174178,1
gene_4631081,1
gene_3945191,1
gene_3588957,1
gene_4311936,1
gene_3488444,1
gene_2747980,1
gene_2169228,1
S-Fe2_GL0086009,1
gene_4499994,1
gene_3933395,1
gene_3545313,1
gene_4498851,1
gene_2763953,1
gene_3266117,1
gene_4055971,1
gene_4513561,1
gene_3690750,1
gene_4121477,1
gene_4070136,1
gene_3379461,1
gene_4450104,1
gene_3740350,1
gene_3562717,1
gene_3391651,1
gene_2686458,1
gene_4363530,1
gene_2435025,1
gene_2774944,1
gene_3316082,1
gene_3472445,1
gene_2536861,1
gene_4030024,1
gene_3844983,1
gene_4072114,1
gene_4614160,1
gene_4493212,1
gene_2615708,1
gene_4518624,1
gene_4563504,1
gene_2907478,1
gene_4017392,1
gene_2689033,1
gene_4349271,1
gene_2790333,1
gene_3890017,1
gene_3874409,1
gene_4029093,1
gene_2961550,1
gene_4499712,1
gene_4448156,1
gene_4319692,1
gene_4019463,1
gene_4026806,1
gene_2966298,1
gene_3347543,1
gene_3294520,1
gene_4584557,1
gene_3092655,1
gene_4579988,1
gene_2994745,1
gene_4358665,1
gene_4500202,1
gene_4636144,1
gene_2044473,1
gene_4088824,1
gene_3035832,1
gene_3773469,1
gene_4498200,1
gene_2834551,1
gene_3170916,1
gene_4110575,1
gene_4127087,1
gene_3685137,1
gene_3695604,1
gene_4321186,1
gene_3465375,1
gene_4274743,1
gene_3707926,1
gene_3402178,1
gene_3449039,1
gene_4612327,1
gene_3627010,1
gene_4136932,1
gene_3789630,1
gene_4018782,1
gene_3029183,1
gene_2715568,1
gene_2380974,1
gene_2502871,1
gene_1936222,1
gene_2851218,1
gene_3682757,1
gene_3763141,1
gene_2143854,1
gene_2466615,1
gene_4020527,1
gene_3478180,1
gene_3781065,1
gene_3334041,1
gene_4601253,1
gene_2978982,1
gene_3106299,1
gene_2853839,1
gene_4506854,1
gene_3064845,1
gene_4044529,1
gene_2538579,1
gene_2325600,1
gene_4253148,1
gene_3595062,1
gene_2809959,1
gene_2640242,1
gene_3136518,1
gene_3407674,1
gene_4093630,1
gene_3738976,1
gene_3122773,1
gene_2509201,1
gene_3850927,1
gene_4631595,1
gene_2636536,1
gene_3221566,1
gene_4081713,1
gene_3937210,1
gene_4589475,1
gene_3116857,1
gene_3788993,1
gene_3854571,1
gene_3718842,1
gene_2888190,1
gene_3399693,1
gene_4479173,1
gene_4225791,1
gene_2760258,1
gene_1792285,1
gene_3392386,1
gene_4060844,1
gene_3652297,1
gene_3506603,1
gene_3117054,1
gene_4201439,1
gene_3041742,1
gene_2509045,1
gene_4520606,1
gene_4036899,1
gene_3916402,1
gene_3827788,1
gene_3495624,1
gene_4575317,1
gene_3706312,1
gene_2670301,1
4-4_GL0098952,1
gene_4467132,1
gene_2390977,1
gene_3955096,1
gene_3460722,1
gene_3456463,1
gene_3843113,1
gene_3649311,1
gene_3268600,1
gene_3888111,1
gene_2792483,1
gene_3694866,1
gene_3448029,1
gene_4469571,1
gene_2922211,1
gene_2401227,1
gene_3476524,1
gene_3898920,1
gene_3011445,1
gene_3424767,1
gene_4077877,1
gene_2035908,1
gene_4549112,1
gene_2670373,1
gene_3120250,1
gene_4356906,1
gene_3141479,1
gene_3083483,1
gene_3828078,1
gene_3139931,1
gene_3512974,1
gene_3300892,1
gene_3002135,1
gene_4348313,1
gene_3107415,1
gene_3905434,1
gene_3064482,1
gene_3114586,1
gene_4157209,1
gene_3237879,1
gene_2782188,1
gene_3740349,1
gene_2190746,1
gene_3399667,1
gene_4361933,1
gene_4380150,1
gene_3226109,1
gene_2524661,1
gene_3132365,1
gene_4322938,1
gene_3758194,1
gene_3074437,1
gene_3920378,1
gene_4309768,1
gene_4597852,1
gene_3365503,1
gene_4008409,1
gene_2604940,1
gene_4432498,1
gene_2587751,1
gene_3484997,1
gene_3122853,1
gene_3819728,1
gene_1805594,1
gene_3140915,1
gene_1933157,1
gene_4290959,1
gene_3160657,1
gene_3760633,1
gene_3842449,1
gene_3558789,1
gene_3402567,1
gene_4210113,1
gene_2979280,1
gene_3227057,1
gene_2408618,1
gene_4587786,1
gene_2538346,1
gene_4307381,1
gene_3336855,1
gene_4467044,1
gene_2928670,1
gene_4020862,1
gene_4634335,1
gene_4573383,1
gene_2379948,1
gene_2647655,1
gene_4422229,1
gene_4432852,1
gene_3003998,1
gene_2261340,1
gene_2738122,1
gene_4261997,1
gene_4513015,1
gene_2861880,1
gene_4583151,1
gene_4454319,1
gene_4254827,1
gene_3148025,1
gene_3342851,1
gene_3972695,1
gene_4348320,1
gene_3985439,1
gene_2552129,1
gene_3201804,1
gene_4092177,1
gene_3217165,1
gene_3688792,1
gene_4365230,1
gene_2684906,1
gene_4047306,1
gene_3245833,1
gene_2552541,1
gene_3942304,1
gene_4480399,1
gene_3892600,1
gene_3605153,1
gene_3613595,1
gene_2965903,1
gene_4209075,1
gene_3696637,1
gene_3918768,1
gene_4402674,1
gene_3387064,1
gene_4639153,1
gene_4531793,1
gene_3233106,1
gene_2419417,1
gene_4496437,1
gene_3204707,1
gene_4513018,1
gene_3319188,1
gene_2213970,1
gene_3788893,1
gene_3451852,1
gene_3809948,1
gene_3944160,1
gene_4537136,1
gene_4278277,1
gene_4173565,1
gene_2217137,1
gene_3869820,1
gene_3734625,1
gene_2668388,1
gene_3917463,1
gene_3569339,1
gene_2859729,1
gene_3640601,1
gene_2830877,1
gene_2912677,1
gene_2512868,1
gene_3277244,1
gene_4630872,1
gene_3947003,1
gene_4621419,1
gene_4255983,1
gene_4567793,1
gene_2250327,1
gene_3774336,1
gene_3186970,1
gene_4093531,1
gene_3019551,1
gene_4498769,1
gene_3687945,1
gene_4044960,1
gene_2595558,1
gene_4322770,1
gene_3656689,1
gene_3018436,1
gene_4443775,1
gene_3676514,1
gene_2722338,1
gene_3032539,1
gene_3359707,1
gene_2233169,1
gene_4187487,1
gene_2343554,1
gene_4382022,1
gene_4127375,1
gene_4197108,1
gene_3122273,1
gene_3883201,1
gene_3970831,1
gene_4591363,1
gene_4430785,1
gene_4615740,1
gene_3028091,1
gene_4246529,1
gene_3981505,1
gene_3331732,1
gene_1674311,1
gene_3595521,1
gene_3592741,1
gene_4017843,1
gene_3792714,1
gene_3572812,1
gene_3585752,1
gene_4387856,1
gene_4040470,1
gene_3847668,1
gene_3964828,1
gene_4502436,1
gene_3991931,1
gene_2087472,1
gene_2352682,1
gene_4123295,1
gene_4422707,1
gene_2817818,1
gene_2493946,1
gene_4225906,1
gene_2659104,1
gene_4445383,1
gene_3612095,1
gene_3430010,1
gene_3600318,1
gene_4402081,1
gene_4517498,1
gene_4262307,1
gene_3597536,1
gene_3575013,1
gene_4239759,1
gene_3371074,1
gene_4157074,1
gene_4556842,1
gene_4355708,1
gene_4072577,1
gene_2918262,1
gene_4422244,1
gene_4416920,1
gene_3974370,1
gene_3149232,1
gene_3243746,1
gene_3393485,1
gene_3477929,1
gene_3023094,1
gene_4636249,1
gene_4430623,1
gene_3022789,1
gene_4314570,1
gene_3359268,1
gene_3265510,1
gene_4074647,1
gene_4043845,1
gene_2986055,1
gene_4241038,1
gene_4358936,1
gene_4215500,1
gene_4071388,1
gene_3550765,1
gene_3190224,1
gene_3065680,1
gene_2539634,1
gene_2216620,1
gene_4497069,1
gene_3392683,1
gene_3586293,1
gene_4638104,1
gene_1935271,1
gene_4135632,1
gene_2732968,1
gene_2558041,1
gene_3311263,1
gene_3906470,1
gene_4356062,1
gene_3903424,1
gene_3747321,1
gene_4338243,1
gene_2834338,1
gene_3852993,1
gene_3229057,1
gene_4595822,1
gene_2689309,1
gene_2298603,1
gene_3244673,1
gene_3960010,1
gene_3769183,1
gene_2675630,1
gene_4260228,1
gene_3040975,1
gene_2936149,1
gene_3609709,1
gene_2331451,1
gene_4057476,1
gene_3606627,1
gene_4521068,1
gene_3786232,1
gene_2211646,1
gene_3247924,1
gene_2589372,1
gene_3433640,1
gene_3218009,1
gene_2829847,1
gene_4198710,1
gene_3153687,1
gene_2751861,1
gene_4486728,1
gene_3971795,1
gene_3858510,1
gene_4133449,1
gene_2986130,1
gene_4111339,1
gene_3153340,1
gene_4499240,1
gene_4229256,1
gene_4514923,1
gene_4551885,1
gene_3133796,1
gene_2574793,1
gene_3975770,1
gene_3785082,1
gene_4332848,1
gene_4071146,1
gene_3417872,1
gene_3917254,1
gene_4278973,1
gene_2436173,1
gene_3402522,1
gene_4484639,1
gene_3569368,1
gene_2859596,1
gene_1981805,1
gene_3103166,1
gene_4070287,1
gene_4304138,1
gene_3499066,1
gene_3111892,1
gene_3630789,1
gene_2758134,1
gene_4173646,1
gene_3289053,1
gene_3118047,1
gene_3347598,1
gene_3938629,1
gene_3393276,1
gene_3485313,1
gene_3485965,1
gene_2527130,1
gene_2420071,1
gene_3102354,1
gene_3985960,1
gene_3956393,1
gene_3843575,1
gene_4482658,1
gene_2964812,1
gene_3700586,1
gene_3414150,1
gene_3342919,1
gene_3993430,1
gene_4421139,1
gene_3294915,1
gene_3274566,1
gene_4081321,1
gene_3993262,1
gene_3902235,1
gene_4506248,1
gene_4228266,1
gene_4598935,1
gene_4535446,1
gene_2508550,1
gene_2561761,1
gene_2229466,1
gene_3271980,1
gene_4263258,1
gene_4462526,1
gene_3388249,1
gene_4285653,1
gene_3223518,1
gene_3074027,1
gene_4571271,1
gene_4420579,1
gene_3228440,1
gene_2768788,1
gene_3902450,1
gene_3931562,1
gene_3179206,1
gene_4198687,1
gene_3535834,1
gene_4145914,1
gene_2794069,1
gene_4536994,1
gene_3586426,1
gene_4604269,1
gene_2400352,1
gene_3555698,1
gene_2836017,1
gene_3754034,1
gene_2662936,1
gene_4413221,1
gene_2956574,1
gene_3855134,1
gene_2890410,1
gene_2867365,1
gene_4481490,1
gene_3274897,1
gene_4194543,1
gene_4300481,1
gene_3428390,1
gene_4150332,1
gene_4214131,1
gene_3640289,1
gene_2462511,1
gene_4421305,1
gene_3539806,1
gene_3307946,1
gene_3694115,1
gene_3144588,1
gene_4410717,1
gene_3091554,1
gene_4314248,1
gene_2729125,1
gene_2641505,1
gene_3136792,1
gene_2707482,1
gene_4611711,1
gene_2717461,1
gene_4252387,1
gene_3274064,1
gene_4076240,1
gene_2361630,1
gene_3706701,1
gene_3176509,1
gene_4555899,1
gene_2524338,1
gene_4120758,1
gene_3905000,1
gene_3307830,1
gene_4467805,1
gene_3918894,1
gene_3455558,1
gene_3727805,1
gene_3159200,1
gene_3719091,1
gene_4398115,1
gene_3506098,1
gene_4501845,1
gene_2878773,1
gene_4570998,1
gene_4224350,1
gene_4287589,1
gene_4410470,1
gene_4206137,1
gene_3798813,1
gene_4437393,1
gene_4476946,1
gene_3106146,1
gene_2681566,1
gene_4394378,1
gene_2773076,1
gene_3694416,1
gene_3901468,1
NZ_RAYN01000008.1_cds_WP_050350220.1_3668,1
gene_3960270,1
gene_2415531,1
gene_2767200,1
gene_3257120,1
gene_3675245,1
gene_1904107,1
gene_3531791,1
gene_3986421,1
gene_2207417,1
gene_3999111,1
gene_3542412,1
gene_4600031,1
gene_2156178,1
gene_3670205,1
gene_3954314,1
gene_3106225,1
gene_2321716,1
gene_3699219,1
gene_3047425,1
gene_3803575,1
gene_2841163,1
gene_4463648,1
gene_2814966,1
gene_4357771,1
gene_2659097,1
gene_2889996,1
gene_2920084,1
gene_3976764,1
gene_2346987,1
gene_3684487,1
gene_2980817,1
gene_3329867,1
gene_4245041,1
gene_3821757,1
gene_4360933,1
gene_3568694,1
gene_4041313,1
gene_4032341,1
gene_2617480,1
gene_3698613,1
gene_3438306,1
gene_3950030,1
gene_3856190,1
gene_1943971,1
gene_2596096,1
gene_3263542,1
gene_4163748,1
gene_4123753,1
gene_3233255,1
gene_4032286,1
gene_2001909,1
gene_3928734,1
gene_3227905,1
gene_3015485,1
gene_3166138,1
gene_4598177,1
gene_4589552,1
gene_4399872,1
gene_4001081,1
gene_3871911,1
gene_3400732,1
gene_2874818,1
gene_3345062,1
gene_3451897,1
gene_4594638,1
gene_4614769,1
gene_3805504,1
gene_3908530,1
gene_2569650,1
gene_4605079,1
gene_2029305,1
gene_4496844,1
gene_3765199,1
gene_4460972,1
gene_3255099,1
gene_4487583,1
gene_3669688,1
gene_3009313,1
gene_4195922,1
gene_2959032,1
gene_3534217,1
gene_4600461,1
gene_3875551,1
gene_4552586,1
gene_4347514,1
gene_4043458,1
gene_3241174,1
gene_2612401,1
gene_4350828,1
gene_3788449,1
gene_2988740,1
gene_2747376,1
gene_3912515,1
gene_4037970,1
gene_3268566,1
gene_3482254,1
gene_3767928,1
gene_2404816,1
gene_3673924,1
gene_4006566,1
gene_3424033,1
gene_4611310,1
gene_3776698,1
gene_2583345,1
gene_4339348,1
gene_2929821,1
gene_2685008,1
gene_2780398,1
gene_3144337,1
gene_3126206,1
gene_2703458,1
gene_4497864,1
gene_3986060,1
gene_4047624,1
gene_2716465,1
gene_508418,1
gene_4276358,1
gene_3491614,1
gene_4565525,1
gene_4120379,1
gene_4097321,1
gene_2567471,1
gene_3117008,1
gene_3631756,1
gene_3881181,1
gene_4170994,1
gene_3281135,1
gene_3752059,1
gene_4392075,1
gene_4576245,1
gene_2642656,1
gene_4485215,1
gene_3902266,1
gene_3626093,1
gene_2899621,1
gene_3333704,1
gene_4208596,1
gene_3673705,1
gene_4607316,1
gene_3105025,1
