gene,postFMT_1_duodenum
gene_3588588,46
gene_2363434,46
gene_3822664,46
gene_4094953,46
gene_3642613,46
gene_4400354,46
gene_3041723,46
gene_4272381,46
gene_3814989,46
gene_3038468,46
gene_2769964,46
gene_4121968,46
gene_3140454,46
gene_4345655,46
gene_2660662,46
gene_4357050,46
gene_4268968,46
gene_3305100,46
gene_3432001,46
gene_2670344,46
gene_4235948,46
gene_3658694,46
gene_4012766,46
gene_4004887,46
gene_4472746,46
gene_4634718,46
gene_3663800,46
gene_3039142,46
gene_2996205,46
gene_4250761,46
gene_4572026,46
gene_3020354,46
gene_2973575,46
gene_3409082,46
gene_3604835,46
gene_3976409,46
gene_3288256,46
gene_3124794,46
gene_3195036,46
gene_3117659,46
gene_2270720,46
gene_2414109,46
gene_4360607,46
gene_3701397,46
gene_4393029,46
gene_4157365,46
gene_2464629,46
gene_3256503,46
gene_4324909,46
gene_3335460,46
gene_4174757,46
gene_3618688,46
gene_3163041,46
gene_4105297,46
gene_3646334,46
gene_3634786,46
gene_2552962,46
gene_3694613,46
gene_4366269,46
gene_3872351,46
gene_3671739,46
gene_3296268,46
gene_4000588,46
gene_4178182,46
gene_4193447,46
gene_4520226,46
gene_4188956,46
gene_3729395,46
gene_4541510,46
gene_2597693,46
gene_3675380,46
gene_2909390,46
gene_4010114,46
gene_4311813,46
gene_4538477,46
gene_3258482,46
gene_3824752,46
gene_3881959,46
gene_3383810,46
gene_3315808,46
gene_4005625,46
gene_4506120,46
gene_3821287,46
gene_4145260,46
gene_4520227,46
gene_4266793,46
gene_4632864,46
gene_3185585,46
gene_4005135,46
gene_4522111,46
gene_3524528,46
gene_3517050,46
gene_3614218,46
gene_4402671,46
gene_4631834,46
gene_3933760,46
gene_2956066,46
gene_2979765,46
gene_3580826,46
gene_3102944,46
gene_3411384,46
gene_3531677,46
gene_2720484,46
gene_4472813,46
gene_3592813,46
gene_2784029,46
gene_4412358,46
gene_3231640,46
gene_3361126,46
gene_3824851,46
gene_4340821,46
gene_3952787,46
gene_4391399,46
gene_4494443,46
gene_2595524,46
gene_3118755,46
gene_2315032,46
gene_4581183,46
gene_3903670,46
gene_3682509,46
gene_3238512,46
gene_2649452,46
gene_2480015,46
gene_4127767,46
gene_3642356,46
gene_4483143,46
gene_3953110,46
gene_2807662,46
gene_4053946,46
gene_4211354,46
gene_2790528,46
gene_3931248,46
gene_3369705,46
gene_3109992,46
gene_3389878,46
gene_3052198,46
gene_2594269,46
gene_4502791,46
gene_4273428,46
gene_2896574,46
gene_3036387,46
gene_4224431,46
gene_4251624,46
gene_3492009,46
gene_4413350,46
gene_3908081,46
gene_4099288,46
gene_3689211,46
gene_4472023,46
gene_4188925,46
gene_3878319,46
gene_3365238,46
gene_3708709,46
gene_4067793,46
gene_2593608,46
gene_2566502,46
gene_3404091,46
gene_3032706,46
gene_4139658,46
gene_4184438,46
gene_4440195,46
gene_4099281,46
gene_2858155,46
gene_4107838,46
gene_3594793,46
gene_4417781,46
gene_4466673,46
gene_4053794,46
gene_4396945,46
gene_3483678,46
gene_4117702,46
gene_2769298,46
gene_4550836,46
gene_4318324,46
gene_2857449,46
gene_2977507,46
gene_3416387,46
gene_3678068,46
gene_4121596,46
gene_3689750,46
gene_4493091,46
gene_4281356,46
gene_4446744,46
gene_4604238,46
gene_2982381,46
gene_3620113,46
gene_4436248,46
gene_2408845,46
Food_9_GL0034979,46
gene_4426691,46
gene_4545707,46
gene_4636022,46
gene_4208473,46
gene_3782922,46
gene_3517995,46
gene_4639215,46
gene_4162386,46
gene_4318756,46
gene_3966454,46
gene_3340188,46
gene_3322760,46
gene_4443319,46
gene_3873990,46
gene_3475434,46
gene_3734054,46
gene_3252186,46
gene_3310694,46
gene_4094898,46
gene_4541889,46
gene_3909125,46
gene_4088123,46
gene_4222201,46
gene_4278548,46
gene_4341106,46
gene_3643854,46
gene_3639994,46
gene_4362566,45
gene_4251541,45
gene_4441315,45
gene_4136541,45
gene_4079123,45
gene_3201980,45
gene_2914570,45
gene_4342842,45
gene_4306535,45
gene_1870163,45
gene_4488011,45
gene_3832545,45
gene_3694935,45
gene_3724765,45
gene_4008190,45
gene_3690365,45
gene_4051603,45
gene_4000597,45
gene_4324156,45
gene_3186953,45
gene_3486747,45
gene_3355614,45
gene_4467821,45
gene_3466844,45
gene_3925629,45
gene_3639703,45
gene_4397917,45
gene_2886369,45
gene_3896238,45
gene_3685305,45
gene_2994633,45
gene_2537378,45
gene_4323391,45
gene_2631270,45
gene_2529263,45
gene_3774727,45
gene_3464317,45
gene_3407005,45
gene_3730375,45
gene_4634801,45
gene_2959387,45
gene_3597440,45
gene_3810965,45
gene_4469775,45
gene_4286996,45
gene_3216947,45
gene_4341714,45
gene_4513319,45
gene_3769005,45
gene_3886722,45
gene_4192698,45
gene_3965252,45
gene_4036139,45
gene_2077035,45
gene_3347960,45
gene_3677251,45
gene_3148201,45
gene_4539379,45
gene_3937105,45
gene_3414107,45
gene_3102971,45
gene_4052657,45
gene_4157516,45
gene_3888456,45
gene_3266047,45
gene_3950932,45
gene_2963072,45
gene_4456280,45
gene_3883419,45
gene_3584696,45
gene_3462164,45
gene_3435376,45
gene_4472889,45
gene_2714238,45
gene_2596645,45
gene_2498909,45
gene_4352000,45
gene_3397644,45
gene_2746824,45
gene_3593594,45
gene_2809285,45
gene_4570653,45
gene_2999304,45
gene_2554703,45
gene_3911629,45
gene_4331979,45
gene_4620802,45
gene_3592581,45
gene_4091498,45
gene_2428088,45
gene_2986018,45
gene_3841331,45
gene_2427682,45
gene_3385990,45
gene_4200706,45
gene_2787799,45
gene_4539380,45
gene_3975134,45
gene_2301700,45
gene_2797751,45
gene_3522218,45
gene_3404096,45
gene_3999191,45
gene_2850672,45
gene_2749911,45
gene_3420240,45
gene_3260639,45
gene_2781990,45
gene_4212253,45
gene_2452789,45
gene_2862265,45
gene_3887317,45
gene_4237560,45
gene_4512451,45
gene_2825719,45
gene_3856254,45
gene_4396079,45
gene_3331524,45
gene_2809163,45
gene_4493851,45
gene_2895669,45
gene_4330648,45
gene_2933950,45
gene_4025002,45
gene_4266885,45
gene_4230423,45
gene_3760886,45
gene_2009199,45
gene_3564319,45
gene_3001230,45
gene_3873319,45
gene_3256062,45
gene_3047883,45
gene_3176464,45
gene_4005220,45
gene_3893262,45
gene_4359181,45
gene_3447549,45
gene_2777043,45
gene_3533116,45
gene_3443522,45
gene_2782506,45
gene_2588642,45
gene_3760509,45
gene_2629302,45
gene_4393461,45
gene_3850125,45
gene_3842656,45
gene_3965162,45
gene_3933021,45
gene_3811337,45
gene_3993389,45
gene_3060347,45
gene_4012472,45
gene_2344688,45
gene_3122775,45
gene_4053333,45
gene_4056979,45
gene_3857086,45
gene_4136664,45
gene_4573644,45
gene_4346999,45
gene_3860214,45
gene_4619500,45
gene_3438565,45
gene_3905989,45
gene_4234879,45
gene_3991947,45
gene_3559152,45
gene_3133793,45
gene_4402265,45
gene_4243291,45
gene_4201041,45
gene_3650813,45
gene_2558983,45
gene_2573111,45
gene_3527098,45
gene_3697070,45
gene_4022314,45
gene_3097575,45
gene_4578333,45
gene_3646784,45
gene_4012115,45
gene_2473619,45
gene_4148982,45
gene_3893715,45
gene_2618668,45
gene_4019887,45
gene_2763917,45
gene_2508118,45
gene_3757800,45
gene_3503322,45
gene_4021620,45
gene_3949402,45
gene_3918126,45
gene_3298861,45
gene_4277642,45
gene_3044306,45
gene_2898385,45
gene_3854526,45
gene_4149158,45
gene_4385842,45
gene_3396567,45
gene_4490055,45
gene_3115667,45
gene_2987240,45
gene_4423517,45
gene_4321591,45
gene_2966427,45
gene_4468785,45
gene_3944733,45
gene_3781254,45
gene_3626766,45
gene_4044841,45
gene_3979008,45
gene_4609179,45
gene_4115839,45
gene_3695285,45
gene_3039838,45
gene_4461103,45
gene_3714934,45
gene_2312222,45
gene_2814672,45
gene_4349115,45
gene_3880129,45
gene_4060308,45
gene_3515624,45
gene_3386114,45
gene_4636575,45
gene_2810425,45
gene_4246614,45
gene_4078035,45
gene_3598811,45
gene_3537163,45
gene_2323585,45
gene_4034616,45
gene_3960270,45
gene_3754732,45
gene_4485513,45
gene_2382063,45
gene_3551520,45
gene_2555990,45
gene_4438275,45
gene_3352014,45
gene_3481268,45
gene_3032100,45
gene_3698327,45
gene_3463408,45
gene_2699181,45
gene_4170370,45
gene_2932204,45
gene_2886491,45
gene_2873076,45
gene_3717310,45
gene_2569711,45
gene_4034898,45
gene_3674231,45
gene_3691962,45
gene_2680065,45
gene_3764396,45
gene_4415398,45
gene_3157833,45
gene_4257407,45
gene_3563269,45
gene_2783435,45
gene_3571567,45
gene_4354559,45
gene_2573019,45
gene_3915313,45
gene_3476535,45
gene_3343730,45
gene_4267326,45
gene_3996096,45
gene_4076241,45
gene_3864892,45
gene_4383001,45
gene_4211736,45
gene_4533118,45
gene_4555919,45
gene_4416871,45
gene_3169057,45
gene_3419923,45
gene_3666124,45
gene_3644567,45
gene_4590997,45
gene_3810342,45
gene_3038575,45
gene_3551654,45
gene_4215162,45
gene_2685939,45
gene_4153263,45
gene_2958533,45
gene_4638986,45
gene_4126732,45
gene_4426601,45
gene_4484986,45
gene_2913910,45
gene_4386126,45
gene_4078732,45
gene_1679428,45
gene_3832513,45
gene_3330822,45
gene_4079972,45
gene_3867861,45
gene_3984129,45
gene_4036581,45
gene_3293636,45
gene_4547295,45
gene_3206830,45
gene_4211523,45
gene_2028053,45
gene_3078435,45
gene_4556842,45
gene_3751620,45
gene_2927129,45
gene_4086297,45
gene_3969810,45
gene_4212057,45
gene_2749135,45
gene_3485535,45
gene_4224745,45
gene_3139599,45
gene_2643329,45
gene_4044649,45
gene_4281238,45
gene_3747748,45
gene_3234701,45
gene_4578648,45
gene_3906251,44
gene_4032449,44
gene_4197057,44
gene_2997624,44
gene_4264235,44
gene_4019476,44
gene_4200373,44
gene_3654464,44
gene_2618158,44
gene_3973604,44
gene_4504553,44
gene_4495798,44
gene_3714424,44
gene_3237044,44
gene_3068244,44
gene_4605819,44
gene_2735810,44
gene_4122726,44
gene_3487422,44
gene_4349361,44
gene_3120945,44
gene_4416127,44
gene_4368998,44
gene_3889946,44
gene_3339895,44
gene_4621603,44
gene_3435539,44
gene_3754380,44
gene_4492565,44
gene_4139909,44
gene_2345735,44
gene_3875300,44
gene_1664690,44
gene_3335263,44
gene_4412393,44
gene_3194953,44
gene_2962421,44
gene_3552417,44
gene_3735476,44
gene_4542120,44
gene_3543566,44
gene_3934426,44
gene_4561322,44
gene_4265313,44
gene_2760274,44
gene_3929714,44
gene_3972333,44
gene_4120301,44
gene_3601552,44
gene_4496962,44
gene_4377479,44
gene_4181594,44
gene_3915248,44
gene_2876511,44
gene_2454127,44
gene_4168427,44
gene_3664400,44
gene_3121255,44
gene_4083553,44
gene_3629333,44
gene_4473180,44
gene_2060797,44
gene_4041616,44
gene_4502937,44
gene_4476385,44
gene_4263455,44
gene_3435804,44
gene_2217003,44
gene_3906110,44
gene_2901162,44
gene_3158746,44
gene_3408448,44
gene_2544385,44
gene_2831468,44
gene_4009285,44
gene_3396117,44
gene_4514644,44
gene_2779282,44
gene_4306359,44
gene_3200573,44
gene_2801341,44
gene_3684845,44
gene_2821449,44
gene_3278708,44
gene_3950805,44
gene_2525463,44
gene_4303446,44
gene_3708586,44
gene_3007421,44
gene_2895670,44
gene_2394733,44
gene_3568240,44
gene_3933453,44
gene_3962716,44
gene_3223094,44
gene_3881931,44
gene_4556087,44
gene_3719148,44
gene_3442846,44
gene_3184565,44
gene_3083005,44
gene_3364661,44
gene_2198137,44
gene_4200795,44
gene_3971210,44
gene_2234876,44
gene_2765968,44
gene_2947383,44
gene_4180649,44
gene_2485933,44
gene_4215597,44
gene_2216058,44
gene_3245951,44
gene_3316755,44
gene_3785098,44
gene_4024627,44
gene_2632683,44
gene_4103437,44
gene_4092941,44
gene_4245790,44
gene_3135174,44
gene_4189309,44
gene_3596634,44
gene_2616748,44
gene_3963050,44
gene_3161420,44
gene_4164377,44
gene_4375448,44
gene_3850742,44
gene_3875105,44
gene_4461778,44
gene_4135913,44
gene_4337403,44
gene_3548853,44
gene_3568447,44
gene_3549441,44
gene_4583562,44
gene_4282620,44
gene_4324441,44
gene_3896229,44
gene_4373783,44
gene_4600998,44
gene_3320423,44
gene_2414064,44
gene_4485031,44
gene_4475705,44
gene_3981081,44
gene_3185681,44
gene_2670047,44
gene_4583581,44
gene_2722336,44
gene_4269763,44
gene_3341997,44
gene_4174016,44
gene_2554573,44
gene_3292137,44
gene_3257884,44
gene_2550036,44
gene_2987581,44
gene_4556973,44
gene_2928689,44
gene_2154957,44
gene_2811479,44
gene_3166175,44
gene_4591595,44
gene_4210807,44
gene_4545914,44
gene_2029298,44
gene_4142825,44
gene_3512183,44
gene_2694099,44
gene_3810895,44
gene_3723469,44
gene_4117874,44
gene_3992309,44
gene_4467999,44
gene_4366893,44
gene_3855776,44
gene_4599890,44
gene_4218424,44
gene_4261063,44
gene_3287401,44
gene_2057269,44
gene_4120493,44
gene_3130317,44
gene_3369783,44
gene_2591267,44
gene_2965981,44
gene_1634838,44
gene_3939709,44
gene_3994383,44
gene_4504244,44
gene_4274686,44
gene_4318995,44
gene_3290143,44
gene_3083744,44
gene_3744021,44
gene_3938373,44
gene_3189705,44
gene_3847775,44
gene_3507849,44
gene_3819532,44
gene_4578736,44
gene_3948213,44
gene_3950535,44
gene_3245984,44
gene_4615151,44
gene_3582210,44
gene_4414724,44
gene_3084582,44
gene_3249694,44
gene_4299260,44
gene_3159789,44
gene_4367697,44
gene_3317853,44
gene_4386771,44
gene_4612627,44
gene_2844920,44
gene_4100331,44
gene_3989896,44
gene_4042273,44
gene_4498199,44
gene_3121345,44
gene_4267028,44
gene_3648591,44
gene_3920390,44
gene_3794855,44
gene_4238892,44
gene_4303698,44
gene_4284739,44
gene_2994128,44
gene_4456234,44
gene_4604128,44
gene_2997048,44
gene_2688644,44
gene_3738728,44
gene_4478483,44
gene_2631271,44
gene_4013688,44
gene_3762682,44
gene_3571291,44
gene_3665854,44
gene_4257942,44
gene_4253286,44
gene_4058782,44
gene_3828447,44
gene_4579304,44
gene_4128960,44
gene_4295122,44
gene_4024713,44
gene_2893538,44
gene_3916777,44
gene_4414928,44
gene_4594576,44
gene_3057095,44
gene_3441119,44
gene_4592269,44
gene_4599498,44
gene_3918285,44
gene_2612008,44
gene_4413869,44
gene_2351292,44
gene_3425457,44
gene_3436885,44
gene_4064214,44
gene_2544183,44
gene_4619915,44
gene_4365809,44
gene_2722449,44
gene_2475979,44
gene_4408819,44
gene_4123754,44
gene_2670298,44
gene_4459467,44
gene_4353375,44
gene_2797935,44
gene_3959343,44
gene_3005416,44
gene_3661718,44
gene_3025241,44
gene_2376291,44
gene_3637036,44
gene_3919192,44
gene_2092431,44
gene_4357717,44
gene_3759383,44
gene_2633159,44
gene_2376604,44
gene_4500585,44
gene_2799228,44
gene_4281973,44
gene_4332020,44
gene_3836503,44
gene_3654488,44
gene_3973795,44
gene_4343892,44
gene_3996080,44
gene_3240254,44
gene_3699855,44
gene_3374606,44
gene_4626950,44
gene_2922790,44
gene_4419019,44
gene_3714261,44
gene_3036296,44
gene_3494607,44
gene_2574449,44
gene_4163744,44
gene_3778517,44
gene_4274326,44
gene_4130589,43
gene_4527490,43
gene_3242957,43
gene_2764736,43
gene_4152638,43
gene_3384184,43
gene_4460781,43
gene_3664918,43
gene_4478835,43
gene_4117052,43
gene_3147612,43
gene_3915361,43
gene_3804977,43
gene_3632238,43
gene_2753990,43
gene_4606968,43
gene_3070638,43
gene_3962522,43
gene_4339227,43
gene_4268745,43
gene_3793541,43
gene_2967884,43
gene_4395079,43
gene_4463106,43
gene_3625984,43
gene_4319724,43
gene_3908993,43
gene_4046916,43
gene_4421686,43
gene_4321036,43
gene_3946608,43
gene_4128030,43
gene_2585990,43
gene_4485107,43
gene_4626128,43
gene_3998236,43
gene_3514119,43
gene_2449050,43
gene_4367243,43
gene_4510381,43
gene_3738935,43
gene_2366064,43
gene_3358518,43
gene_3046038,43
gene_4205537,43
gene_3566924,43
gene_3485604,43
gene_4152320,43
gene_2069582,43
gene_3109990,43
gene_3679997,43
gene_3040675,43
gene_2420482,43
gene_4392836,43
gene_2403340,43
gene_4239952,43
gene_2894069,43
gene_3749570,43
gene_4030974,43
gene_3963085,43
gene_3722046,43
gene_3917246,43
gene_4325954,43
gene_3848477,43
gene_4315722,43
gene_2610197,43
gene_4537547,43
gene_2858156,43
gene_4027164,43
gene_3916951,43
gene_1831874,43
gene_3903108,43
gene_2835585,43
gene_3720380,43
gene_4544950,43
gene_3580502,43
gene_3467567,43
gene_3817053,43
gene_4537507,43
gene_2408062,43
gene_3303489,43
gene_4254831,43
gene_2843858,43
gene_3179811,43
gene_4044433,43
gene_4017436,43
gene_3658336,43
gene_3066736,43
gene_4073935,43
gene_3714330,43
gene_3068062,43
gene_3025103,43
gene_3604877,43
gene_3891097,43
gene_3961278,43
gene_4122778,43
gene_3444876,43
gene_3482284,43
gene_4352820,43
gene_4328750,43
gene_3905206,43
gene_3572791,43
gene_4426676,43
gene_3694933,43
gene_4399552,43
gene_4592309,43
gene_3481851,43
gene_4334668,43
gene_4056137,43
gene_3682549,43
gene_4425640,43
gene_2890525,43
gene_3041485,43
gene_2883480,43
gene_2499062,43
gene_4266274,43
gene_3834919,43
gene_3505003,43
gene_2708403,43
gene_2999560,43
gene_2963333,43
gene_3237880,43
gene_3753937,43
gene_4392175,43
gene_2663442,43
gene_3796309,43
gene_2296911,43
gene_4442354,43
gene_2965201,43
gene_4084702,43
gene_2893516,43
gene_4625904,43
gene_4175497,43
gene_2731716,43
gene_3322991,43
gene_4072983,43
gene_3178221,43
gene_4560839,43
gene_4492671,43
gene_4446566,43
gene_3564169,43
gene_4073135,43
gene_4414497,43
gene_2715569,43
gene_2829012,43
gene_3673182,43
gene_3493863,43
gene_2363794,43
gene_4142639,43
gene_3683598,43
gene_3244577,43
gene_3136264,43
gene_2961987,43
gene_4054704,43
gene_2741960,43
gene_4316153,43
gene_2978013,43
gene_3616459,43
gene_3776318,43
gene_2935384,43
gene_4454398,43
gene_3616012,43
gene_3682754,43
gene_4492661,43
gene_3515783,43
gene_4168357,43
gene_3530106,43
gene_4273154,43
gene_4580915,43
gene_3548011,43
gene_2992582,43
gene_3360556,43
gene_3310826,43
gene_4612531,43
gene_4454399,43
gene_2776744,43
gene_3806708,43
gene_3423821,43
gene_3178528,43
gene_4243081,43
gene_3691539,43
gene_2690843,43
gene_4154669,43
gene_4210453,43
gene_3723135,43
gene_3784323,43
gene_3714128,43
gene_3838823,43
gene_3745127,43
gene_4476407,43
gene_4014887,43
gene_4256211,43
gene_2650337,43
gene_4575233,43
gene_4526370,43
gene_3048329,43
gene_3924906,43
gene_4012044,43
gene_4277424,43
gene_4102638,43
gene_3112925,43
gene_3781539,43
gene_3018489,43
gene_4096209,43
gene_3614215,43
gene_4425085,43
gene_4490644,43
gene_3983801,43
gene_3360557,43
gene_2995968,43
gene_4186930,43
gene_3011012,43
gene_3998824,43
gene_3902003,43
gene_3532326,43
gene_4475327,43
gene_3707272,43
gene_4140008,43
gene_3292347,43
gene_2059680,43
gene_4274549,43
gene_2638915,43
gene_4375905,43
gene_2865111,43
gene_3710739,43
gene_2819804,43
gene_4616999,43
gene_2518354,43
gene_4577746,43
gene_3840547,43
gene_3322858,43
gene_2791188,43
gene_2007058,43
gene_4380247,43
gene_3188121,43
gene_4145790,43
gene_3909574,43
gene_3478331,43
gene_4253189,43
gene_3991286,43
gene_3043111,43
gene_3790670,43
gene_3579937,43
gene_3588907,43
gene_2860141,43
gene_3170158,43
gene_3998863,43
gene_2353077,43
11_GL0089351,43
gene_3611323,43
gene_4079517,43
gene_4111733,43
gene_3100411,43
gene_4006447,43
gene_4528517,43
gene_2002670,43
gene_2321962,43
gene_2291994,43
gene_4103559,43
gene_4448156,43
gene_3914898,43
gene_4138595,43
gene_2873077,43
gene_2874432,43
gene_3760373,43
gene_4553044,43
gene_4248942,43
gene_4518762,43
gene_4611537,43
gene_3969053,43
gene_4425432,43
gene_4329931,43
gene_4040613,43
gene_3516274,43
gene_3998269,43
gene_2716628,43
gene_3951217,43
gene_4584994,43
gene_4373348,43
gene_4618817,43
gene_4300882,43
gene_3733667,43
gene_3390604,43
gene_3868559,43
gene_3257121,43
gene_2362555,43
gene_2760424,43
gene_3597976,43
gene_4507777,43
gene_2672983,43
gene_3421956,43
gene_3691613,43
gene_3267845,43
gene_2273039,43
gene_3762597,43
gene_2939880,43
gene_4493892,43
gene_4518394,43
gene_4289916,43
gene_4407887,43
gene_2543357,43
gene_3918040,43
gene_4615947,43
gene_3730231,43
gene_2615798,43
gene_4579060,43
gene_3260380,43
gene_4504555,43
gene_4614769,43
gene_3080897,43
gene_3778533,43
gene_3644173,43
gene_3406151,43
gene_4516778,43
gene_4171300,43
gene_3027325,43
gene_3546176,43
gene_3873515,43
gene_2914092,43
gene_4140124,43
gene_3752372,43
gene_4288367,43
gene_3898587,43
gene_2386499,43
gene_4589279,43
gene_3485574,43
gene_3769093,43
gene_2412840,43
gene_4287677,43
gene_3582914,43
gene_3683405,43
gene_3902821,43
gene_4407754,43
gene_3364528,43
gene_4488501,43
gene_4523566,43
gene_3755226,43
gene_2857354,43
gene_4534673,43
gene_2876018,43
gene_3801961,43
gene_4114421,43
gene_3475243,43
gene_4482133,43
gene_4207119,43
gene_4239609,43
gene_4304472,43
gene_3851882,43
gene_3396863,43
gene_3911850,43
gene_2956275,43
gene_3627801,43
gene_4219770,43
gene_2820246,43
gene_4435467,43
gene_3776631,43
gene_3576285,43
gene_4546830,43
gene_2099294,43
gene_4388712,43
gene_4316152,42
gene_3858250,42
gene_2737068,42
gene_2680446,42
gene_3048710,42
gene_2499058,42
gene_4000998,42
gene_2757919,42
gene_4488797,42
gene_2816174,42
gene_3319295,42
gene_4114189,42
gene_3813765,42
gene_4064131,42
gene_3410341,42
gene_3190450,42
gene_3120113,42
gene_4449740,42
gene_3463878,42
gene_3779332,42
gene_2788645,42
gene_4629996,42
gene_3786231,42
gene_3832516,42
gene_4093423,42
gene_3908853,42
gene_4261476,42
gene_4234480,42
gene_4503559,42
gene_3862481,42
gene_2984559,42
gene_4299479,42
gene_3006557,42
gene_4354582,42
gene_3973189,42
gene_3798733,42
gene_2545078,42
gene_4195862,42
gene_3431016,42
gene_3818814,42
gene_2476999,42
gene_4565209,42
gene_2585200,42
gene_4535466,42
gene_4554095,42
gene_4134434,42
