gene,postFMT_4_duodenum
gene_2244567,14
gene_3017177,14
gene_2267367,14
gene_3255871,14
gene_3456772,14
gene_3945157,14
gene_3053764,14
gene_2851436,14
gene_4437999,14
gene_3668983,14
gene_4240902,14
gene_2741876,14
gene_2636434,14
gene_2512159,14
gene_3603566,14
gene_3993307,14
gene_4391084,14
gene_3968734,14
gene_4479856,14
HF-F_10_GL0117768,14
gene_4419247,14
gene_3240138,14
gene_3882558,14
gene_3905208,14
gene_3752119,14
gene_3571733,14
gene_3964044,14
gene_4192862,14
gene_3495677,14
gene_3107180,14
gene_3583577,14
gene_3818185,14
gene_2762156,14
gene_4184712,14
gene_3967535,14
gene_4356130,14
gene_3180370,14
gene_3669242,14
gene_4347709,14
gene_4146407,14
gene_4599203,14
gene_3720937,14
gene_3640286,14
gene_3510308,14
gene_4082334,14
gene_3784218,14
gene_3402544,14
gene_1691878,14
gene_3810982,14
gene_4072897,14
gene_2896370,14
gene_3571785,14
gene_3307381,14
gene_4234637,14
gene_3696946,14
gene_3323086,14
gene_2970664,14
gene_4528130,14
gene_4473202,14
gene_3301611,14
gene_3029295,14
gene_4548135,14
gene_4271395,14
gene_3423537,14
gene_4619341,14
gene_4533531,14
gene_2630207,14
gene_4199242,14
gene_4042353,14
gene_4063253,14
gene_3859830,14
gene_2449390,14
gene_4131239,14
gene_3754366,14
gene_3361392,14
gene_3297643,14
gene_4454306,14
gene_2958191,14
gene_3527559,14
gene_4094932,14
gene_3954441,14
gene_3574943,14
gene_2101783,14
gene_3812976,14
gene_3007404,14
gene_4067675,14
gene_4154795,14
gene_3474901,14
gene_2837094,14
gene_2995212,14
gene_4613347,14
gene_2707292,14
gene_4481095,14
gene_2884193,14
gene_4598895,14
gene_3755488,14
gene_3189281,14
gene_2415529,14
gene_2961275,14
gene_3018871,14
gene_4211568,14
gene_4349021,14
gene_4360130,14
gene_2880891,14
gene_4065862,14
gene_3626150,14
gene_3934798,14
gene_3422821,14
gene_3811106,14
gene_4304073,14
gene_2935734,14
gene_3366545,14
gene_3436005,14
gene_3799844,14
gene_3701224,14
gene_3815933,14
gene_4113331,14
gene_3438516,14
gene_4402915,14
gene_4293683,14
gene_3578664,14
gene_3010601,14
gene_1936108,14
gene_4484462,14
gene_3083146,14
gene_3538578,14
gene_3867754,14
gene_3139231,14
gene_4497487,14
gene_2955243,14
gene_4470616,14
gene_4310407,14
gene_3480402,14
gene_3429340,14
gene_3034178,14
gene_3003407,14
gene_3180618,14
gene_2334406,14
gene_4421234,14
gene_2955333,14
gene_3620820,14
gene_2065563,14
gene_4281994,14
gene_4423701,14
gene_3750840,14
gene_2293665,14
gene_3171781,14
gene_2651271,14
gene_3781550,14
gene_3454563,14
gene_3477708,14
gene_4455337,14
gene_3343193,14
gene_4126769,14
gene_4461725,14
gene_4417272,14
gene_4088278,14
gene_3460494,14
gene_2865854,14
gene_3821321,14
gene_2434701,14
gene_4018086,14
gene_3916792,14
gene_3210424,14
gene_3035663,14
gene_4595529,14
gene_2764283,14
gene_2808879,14
gene_3878063,14
gene_3935677,14
gene_4532864,14
gene_3718817,14
gene_3104396,14
gene_3203932,14
gene_3021268,14
gene_2432433,14
gene_3933108,14
gene_2995810,14
gene_2018785,14
gene_4371744,14
gene_4135829,14
gene_3763935,14
gene_3166829,14
gene_3946286,14
gene_4402626,14
gene_3070194,14
gene_2543012,14
gene_4429386,14
gene_4369352,14
gene_4603251,14
gene_3998640,14
gene_3514143,14
gene_4470354,14
gene_3321103,14
gene_4223251,14
gene_2277168,14
gene_4235911,14
gene_4077151,14
gene_3723794,14
gene_3234385,14
gene_4368984,14
gene_3930737,14
gene_3189946,14
gene_3688356,14
gene_3685037,14
gene_2022269,14
gene_2896364,14
gene_4470137,14
gene_1962725,14
gene_4462660,14
gene_4391568,14
gene_2323523,14
gene_4461055,14
gene_4420120,14
gene_3360219,14
gene_4564951,14
gene_3013230,14
gene_4132970,14
gene_4156350,14
gene_2837779,14
gene_3277622,14
gene_3752061,14
gene_2118657,14
gene_4420059,14
gene_3506098,14
gene_2800264,14
gene_3945249,14
gene_4488012,14
gene_4405392,14
gene_2620168,14
gene_4407389,14
gene_4492586,14
gene_4336312,14
gene_3052287,14
gene_3509805,14
gene_3372905,14
gene_3618944,14
gene_4135768,14
gene_3808378,14
gene_3519781,14
gene_1969049,14
gene_4044736,14
gene_3300756,14
gene_3371744,14
gene_3907932,14
gene_2429258,14
gene_3661547,14
gene_3713704,14
gene_3087497,14
gene_2755917,14
gene_4392218,14
gene_3159776,14
gene_4321914,14
gene_4119523,14
gene_2800567,14
gene_4549796,14
gene_4164085,14
gene_4362324,14
gene_2274835,14
gene_3294135,14
gene_3359788,14
gene_4279699,14
gene_2782188,14
gene_4197626,14
gene_3714763,14
26_GL0055057,14
gene_3441179,14
gene_4164104,14
gene_4475335,14
gene_3237636,14
gene_2757355,14
gene_3621354,14
gene_4307744,14
gene_4073542,14
gene_2582111,14
gene_2758985,14
gene_3658522,14
gene_3083483,14
gene_3189164,14
gene_4207451,14
gene_2614627,14
gene_2568927,14
gene_2217009,14
gene_3802679,14
gene_3299604,14
gene_1860751,14
gene_2435934,14
gene_4172412,14
gene_4573594,14
gene_3008468,14
gene_3256646,14
gene_2968441,14
gene_4327374,14
gene_4383662,14
gene_4634963,14
gene_3376664,14
gene_3556859,14
gene_4020298,14
gene_2881357,14
gene_3165406,14
gene_2994333,14
gene_4311183,14
gene_3965488,14
gene_3622947,14
gene_4323238,14
gene_4345705,14
gene_3264237,14
gene_4423016,14
gene_4089572,14
gene_3890142,14
gene_2491745,14
gene_4075374,14
gene_4613972,14
gene_2489726,14
gene_4196125,14
gene_2593402,14
gene_2264558,14
gene_3545313,14
gene_4601788,14
gene_3969263,14
gene_3256493,14
gene_2654712,14
gene_3333151,14
gene_3264712,14
gene_4607522,14
gene_3768753,14
gene_3869469,14
gene_2342852,14
gene_3621701,14
gene_4531373,14
gene_3924158,14
gene_3787108,14
gene_4590063,14
gene_3359268,14
gene_3894909,14
gene_3719729,14
gene_2901543,14
gene_4133892,14
gene_3724284,14
gene_3402842,14
gene_4270229,14
gene_4523170,14
gene_3808659,14
gene_2707122,14
gene_4469182,14
gene_3307827,14
gene_4601221,14
gene_1796312,14
gene_4483436,14
gene_3531515,14
gene_3130452,14
gene_4026500,14
gene_3064843,14
gene_3866004,14
gene_3321066,14
gene_4544261,14
gene_2994634,14
gene_2881794,14
gene_3626068,14
gene_3349596,14
gene_3922244,14
gene_3568285,14
gene_4189059,14
gene_3913213,14
gene_2178928,14
gene_4253379,14
gene_4373588,14
gene_4229808,14
gene_3712525,14
gene_3778077,14
gene_2236921,14
gene_3893046,14
gene_4440471,14
gene_4524806,14
gene_2542189,14
gene_3953660,14
gene_3359616,14
gene_4059862,14
gene_3552478,14
gene_4457183,14
gene_3231825,14
gene_4365019,14
gene_2295969,14
gene_2529647,14
gene_3476999,14
gene_3673199,14
gene_4357867,14
gene_4065459,14
gene_4632853,14
gene_3987759,14
gene_4451746,14
gene_4216422,14
gene_3076705,14
gene_3316936,14
gene_3060155,14
gene_4126928,14
gene_4080484,14
gene_4501462,14
gene_4527817,14
gene_4425870,14
gene_2961996,14
gene_3063354,14
gene_4606648,14
gene_4224612,14
gene_4635120,14
gene_4218604,14
gene_4398329,14
gene_4138823,14
gene_3816177,14
gene_3614358,14
gene_4150108,14
gene_3082914,14
gene_4238706,14
gene_2692318,14
gene_4362675,14
gene_4129155,14
gene_4070370,14
gene_4117532,14
gene_2411067,14
gene_2127690,14
gene_3868890,14
gene_2679989,14
gene_3861074,14
gene_3390574,14
gene_3533290,14
gene_2554233,14
gene_3366453,14
gene_2828396,14
gene_3405947,14
gene_3141297,14
gene_2396017,14
gene_3405767,14
gene_2861345,14
gene_2563904,14
gene_4155032,14
gene_3012786,14
gene_2841329,14
gene_4208211,14
gene_3345288,14
gene_3400346,14
gene_4348320,14
gene_4633090,14
gene_2581602,14
gene_2641025,14
gene_2955625,14
gene_3928624,14
HF-S_3_GL0363054,14
gene_3063779,14
gene_1677987,14
gene_3730743,14
gene_3528764,14
gene_3693150,14
gene_4070231,14
gene_3840535,14
gene_2793576,14
gene_4551467,14
gene_4189251,14
gene_2900614,14
gene_4504556,14
gene_3366776,14
gene_3011109,14
gene_4592810,14
gene_3990086,14
gene_3553175,14
gene_3165096,14
gene_3737520,14
gene_4420799,14
gene_3836029,14
gene_3018436,14
gene_3728879,14
gene_3283912,14
gene_4609325,14
gene_3903316,14
gene_2968771,14
gene_3895158,14
gene_4144076,14
gene_2602466,14
gene_3674611,14
gene_4269314,14
gene_4576087,14
gene_3531029,14
gene_2549430,14
gene_4032873,14
gene_3623535,14
gene_3793365,14
gene_3188532,14
gene_3233528,14
gene_3959584,14
gene_3830712,14
gene_3867330,14
gene_4439201,14
gene_4377309,14
gene_3577099,14
gene_3799343,14
gene_3432555,14
gene_4079013,14
gene_3859666,14
gene_4238663,14
gene_2885708,14
gene_1764086,14
gene_4494441,14
gene_3509704,14
gene_2308522,14
gene_2434831,14
gene_2431277,14
gene_2071647,14
gene_2286044,14
gene_3160812,14
gene_4469211,14
gene_4154940,14
gene_4253149,14
gene_4405175,14
gene_4531793,14
gene_3138107,14
gene_4156148,14
gene_4485777,14
gene_3527466,14
gene_3116057,14
gene_3383318,14
gene_4221210,14
gene_3063484,14
gene_3140114,14
gene_4504881,14
gene_2930052,14
gene_4062482,14
gene_4329314,14
gene_1738658,14
gene_3550407,14
gene_4485753,14
gene_3434733,14
gene_3562266,14
gene_3243341,14
gene_3796523,14
gene_3363350,14
gene_3927517,14
gene_4416111,14
gene_4584207,14
gene_3198594,14
gene_3766148,14
gene_2404562,14
gene_4625412,14
gene_3924107,14
gene_1987590,14
gene_2784887,14
gene_4175126,14
gene_2276304,14
gene_3853180,14
gene_3866074,14
gene_4225792,14
gene_3710489,14
gene_4299817,14
gene_3856193,14
gene_3966822,14
gene_4525211,14
gene_4133362,14
gene_3572446,14
gene_4062235,14
gene_2651298,14
gene_3589854,14
gene_3789468,14
gene_4337502,14
gene_4154569,14
gene_3612807,14
gene_3690887,14
gene_4209153,14
gene_4073289,14
gene_4457240,14
gene_3111892,14
gene_3865679,14
gene_3126270,14
gene_2611263,14
gene_2715007,14
gene_3204627,14
gene_4470091,14
gene_3157440,14
gene_1998489,14
gene_3761972,14
gene_3577101,14
gene_3968298,14
gene_4398432,14
gene_4161100,14
gene_4511600,14
gene_3985916,14
gene_4135790,14
gene_2836042,14
gene_3615904,14
gene_3381472,14
gene_2711935,14
gene_4351390,14
gene_2769695,14
gene_3734976,14
gene_3275219,14
gene_3058400,14
gene_4582098,14
gene_4343299,14
gene_2203207,14
gene_3866300,14
gene_4142172,14
gene_4064721,14
gene_3763241,14
gene_3077208,14
gene_3080092,14
gene_3624046,14
gene_4470293,14
gene_3609634,14
gene_3284731,14
gene_3782140,14
gene_3295070,14
gene_3030976,14
gene_4487767,14
gene_3836254,14
gene_3823783,14
gene_3257045,14
gene_4275585,14
gene_3190220,14
gene_4015364,14
gene_4619111,14
gene_4008322,14
gene_4204213,14
gene_4289337,14
gene_4200066,14
gene_3216052,14
gene_4116530,14
gene_2645289,14
gene_3846835,14
gene_4246324,14
gene_3360928,14
gene_3942900,14
gene_4311506,14
gene_4135659,14
gene_2354891,14
gene_3354626,14
gene_2674443,14
gene_4409767,14
gene_4626714,14
gene_4047365,14
gene_3750147,14
gene_4247139,14
gene_4499374,14
gene_2751432,14
gene_3980186,14
gene_3435019,14
gene_4512072,14
gene_3185726,14
gene_2750432,13
gene_4505548,13
gene_4634186,13
gene_2670357,13
gene_4100760,13
gene_2435773,13
gene_3250200,13
gene_2983156,13
gene_3646726,13
gene_3810438,13
gene_2605887,13
gene_4494329,13
gene_3041101,13
gene_3607975,13
gene_3442800,13
gene_4221163,13
gene_4108170,13
gene_2555872,13
gene_4451047,13
gene_2352272,13
gene_4475191,13
gene_2744392,13
gene_3801780,13
gene_3725206,13
gene_4536925,13
gene_4316797,13
gene_4480349,13
gene_2703515,13
gene_4314691,13
gene_2831705,13
gene_3788449,13
gene_4225940,13
gene_3680888,13
gene_4591852,13
gene_2947302,13
gene_4002288,13
gene_4348885,13
gene_3480007,13
gene_4157075,13
gene_4094118,13
gene_4034687,13
gene_3678093,13
gene_3749054,13
gene_3185928,13
gene_4375203,13
gene_3096498,13
gene_3546594,13
gene_2475372,13
gene_2807445,13
gene_4050673,13
gene_3444010,13
gene_2842915,13
gene_3906904,13
gene_3633734,13
gene_4509570,13
gene_4580230,13
gene_2653864,13
gene_4371104,13
gene_1681611,13
gene_1980753,13
gene_3803622,13
gene_2500815,13
gene_3436262,13
gene_3154208,13
gene_1674313,13
gene_2382126,13
gene_4555476,13
gene_3251717,13
gene_3589655,13
gene_4056161,13
gene_1777752,13
gene_3627595,13
gene_4466512,13
gene_4522048,13
gene_3035284,13
gene_4521257,13
gene_3183533,13
gene_4194733,13
gene_3994622,13
gene_3134444,13
gene_1802746,13
gene_3005179,13
gene_4262864,13
gene_4473417,13
gene_3974606,13
gene_3944987,13
gene_3479562,13
gene_4484966,13
gene_2647136,13
gene_3057097,13
gene_1672875,13
gene_4389030,13
gene_4094965,13
gene_2428717,13
gene_1771547,13
gene_4572645,13
gene_4070517,13
gene_3524805,13
gene_4080103,13
gene_3540787,13
gene_2938753,13
gene_4224583,13
gene_2243059,13
gene_3348320,13
gene_3119596,13
gene_3948591,13
gene_2311877,13
gene_4385233,13
gene_2669703,13
gene_3256019,13
gene_4110726,13
gene_3060973,13
gene_3724401,13
gene_4103824,13
gene_3914888,13
gene_4497049,13
gene_3486616,13
gene_3331727,13
gene_2819951,13
gene_4505527,13
gene_4619922,13
gene_4234897,13
gene_4310864,13
gene_3892809,13
gene_4002657,13
gene_3894114,13
gene_4365041,13
gene_3372007,13
gene_2018272,13
gene_4468136,13
gene_3374274,13
gene_3172108,13
gene_3995318,13
gene_3039144,13
gene_4515162,13
gene_2909761,13
gene_3550802,13
gene_3925045,13
6-7_GL0034142,13
gene_3366715,13
gene_4109798,13
gene_4095934,13
gene_2663312,13
gene_3344277,13
gene_3410648,13
gene_3221633,13
gene_3361609,13
gene_2994273,13
gene_3682958,13
gene_2985059,13
gene_2089832,13
gene_1638409,13
gene_4099324,13
gene_2897617,13
gene_3266120,13
gene_3216075,13
gene_4157661,13
gene_4258118,13
gene_3317706,13
gene_4368628,13
gene_3523215,13
gene_4555714,13
gene_3149532,13
gene_4606903,13
gene_3350199,13
gene_3769868,13
gene_3903506,13
gene_2819334,13
gene_4481762,13
gene_4632855,13
gene_2382653,13
gene_4150356,13
gene_4513015,13
gene_3415491,13
gene_3540510,13
gene_4430623,13
gene_4172651,13
gene_3896372,13
gene_2548836,13
gene_3335145,13
gene_3462613,13
gene_3976712,13
gene_4211537,13
gene_3287949,13
gene_3468112,13
gene_3668523,13
gene_4252387,13
gene_3365432,13
gene_3143097,13
gene_4509107,13
gene_3808395,13
gene_3936363,13
gene_2588406,13
gene_3422647,13
gene_3679510,13
gene_4424069,13
gene_3600881,13
gene_4110899,13
gene_4372646,13
gene_4272853,13
gene_4078360,13
gene_3517583,13
gene_3170918,13
gene_4559696,13
gene_3759281,13
gene_4369005,13
gene_3750651,13
gene_3554172,13
gene_3474106,13
gene_3205701,13
gene_2795505,13
gene_4197068,13
gene_4425982,13
gene_2662133,13
gene_3982247,13
gene_3568439,13
gene_4111476,13
gene_3644460,13
gene_4361868,13
gene_4198687,13
gene_2742028,13
gene_3763826,13
gene_4631595,13
gene_2447473,13
gene_4342668,13
gene_3544283,13
gene_3638956,13
gene_4582068,13
gene_4569101,13
gene_4284716,13
gene_4468397,13
gene_3387353,13
gene_3565927,13
gene_2861494,13
gene_2572299,13
gene_4087103,13
gene_4266506,13
gene_3513558,13
gene_2487701,13
gene_3976148,13
gene_4249935,13
gene_2263475,13
gene_4465194,13
gene_2503642,13
gene_3638400,13
gene_3123410,13
gene_3553934,13
gene_4272081,13
gene_4429537,13
gene_2937274,13
gene_2304348,13
gene_3070237,13
gene_4421691,13
gene_3534421,13
gene_3153134,13
gene_2143126,13
gene_2927517,13
gene_2869851,13
gene_4340060,13
gene_2729383,13
gene_3430838,13
gene_4566813,13
gene_3306506,13
gene_4062822,13
gene_2783231,13
gene_3346896,13
gene_3301948,13
gene_3769004,13
gene_3470437,13
gene_4248398,13
gene_2888475,13
gene_4636702,13
gene_3602738,13
gene_4066184,13
gene_3548235,13
gene_2761100,13
gene_2694433,13
gene_4299632,13
gene_2656170,13
gene_4509987,13
gene_3738058,13
gene_3133098,13
gene_2944610,13
gene_2736357,13
gene_3815553,13
gene_4365808,13
gene_4315045,13
gene_4336342,13
gene_4043457,13
gene_3742818,13
gene_4502288,13
gene_3973254,13
gene_4074766,13
gene_3897134,13
gene_2238840,13
gene_3346395,13
gene_3311583,13
gene_3672130,13
gene_3082543,13
gene_4560997,13
gene_4112053,13
gene_4421796,13
gene_3354577,13
gene_2836308,13
gene_3081864,13
gene_4118068,13
gene_2770928,13
gene_4131950,13
gene_4221602,13
gene_4070843,13
gene_3654347,13
gene_4059069,13
gene_4344162,13
gene_3402522,13
gene_3291530,13
gene_3212724,13
gene_4561486,13
gene_3961845,13
gene_2374103,13
gene_2629781,13
gene_3080093,13
gene_4493212,13
gene_3932614,13
gene_3724842,13
gene_3576107,13
gene_4245974,13
gene_4157146,13
gene_3664033,13
gene_3244806,13
gene_3393482,13
gene_2283573,13
gene_2992168,13
gene_3859511,13
gene_4281240,13
gene_4021619,13
gene_2643223,13
gene_3766723,13
gene_2656555,13
gene_4537056,13
gene_3930650,13
gene_4013206,13
gene_3964217,13
gene_3883418,13
gene_2744338,13
gene_3248293,13
gene_3925688,13
gene_2628804,13
gene_4592393,13
gene_3853423,13
gene_3171558,13
gene_3634712,13
gene_3932045,13
gene_4008883,13
gene_2912677,13
gene_4054637,13
gene_4318373,13
gene_3708832,13
gene_4002817,13
gene_3856594,13
gene_4010590,13
gene_3125281,13
gene_2727002,13
gene_4348313,13
gene_4555361,13
gene_4249417,13
gene_3527139,13
gene_3670096,13
gene_4383643,13
gene_3507771,13
gene_3550765,13
gene_4063525,13
gene_1350708,13
gene_3163162,13
gene_2356252,13
gene_3065160,13
gene_3217442,13
gene_2554462,13
gene_3153879,13
gene_4635439,13
gene_4504635,13
gene_4449738,13
gene_3655317,13
gene_4586698,13
gene_3071310,13
gene_3163869,13
gene_4447310,13
gene_4074363,13
gene_2270048,13
gene_4203867,13
gene_4503960,13
gene_4638128,13
gene_4135506,13
gene_3221651,13
gene_3005742,13
gene_3822586,13
gene_1936107,13
gene_3702110,13
gene_4219637,13
gene_4060361,13
gene_4614977,13
gene_3350568,13
gene_4421119,13
gene_4300979,13
gene_3708074,13
gene_3687294,13
gene_3726561,13
gene_4169391,13
gene_4005660,13
gene_2811454,13
gene_2778959,13
gene_3364980,13
gene_4196759,13
gene_3554642,13
gene_2527661,13
gene_2332312,13
gene_4277329,13
gene_4184726,13
gene_3924563,13
gene_4628298,13
gene_2762238,13
gene_4355437,13
gene_2955181,13
gene_3186970,13
gene_4071505,13
gene_4590827,13
gene_3608092,13
gene_3120119,13
gene_3083732,13
gene_4350612,13
gene_3280997,13
gene_3908547,13
gene_3596307,13
gene_2587263,13
gene_3975751,13
gene_3701087,13
gene_4103109,13
gene_3592779,13
gene_4505631,13
gene_2829768,13
gene_4492006,13
gene_3895661,13
gene_4318929,13
gene_3374240,13
gene_3199996,13
gene_3163883,13
gene_3247536,13
gene_4103339,13
gene_4082907,13
gene_4165802,13
gene_3446615,13
gene_4011015,13
gene_2272721,13
gene_4168497,13
gene_2639897,13
gene_3277379,13
gene_3754358,13
gene_4507377,13
gene_3548678,13
gene_4001081,13
gene_3721147,13
gene_4448567,13
gene_3770760,13
gene_4488495,13
gene_2615075,13
gene_4005046,13
gene_4092797,13
gene_2273949,13
gene_4630956,13
gene_3003696,13
gene_3397552,13
gene_4239304,13
gene_4579152,13
gene_4372462,13
gene_4043056,13
gene_4483710,13
gene_2720649,13
gene_3877763,13
gene_2752852,13
gene_3914951,13
gene_4563801,13
gene_4541827,13
gene_4431596,13
gene_3516729,13
gene_4093583,13
gene_4252040,13
gene_2717212,13
gene_3839222,13
gene_2400352,13
gene_3960333,13
gene_3632812,13
gene_2764876,13
gene_3249395,13
gene_3482254,13
gene_3288664,13
gene_3866754,13
gene_4104297,13
gene_2936120,13
gene_3383312,13
gene_3702822,13
gene_3343748,13
gene_3468295,13
gene_3996315,13
gene_3599211,13
gene_4576656,13
gene_2643236,13
gene_4428219,13
gene_2912225,13
gene_3525073,13
gene_3747749,13
gene_4044847,13
gene_3970165,13
gene_4634111,13
gene_4084096,13
gene_2959948,13
gene_3857020,13
gene_4048218,13
gene_3070898,13
gene_3014814,13
gene_3110943,13
gene_3566069,13
gene_4300547,13
gene_4384997,13
gene_3073269,13
gene_4134557,13
gene_3822692,13
gene_4350851,13
gene_3560303,13
gene_3958376,13
gene_3677113,13
gene_2955341,13
gene_4468237,13
gene_3436929,13
gene_2458666,13
gene_3914786,13
gene_4560835,13
gene_3391957,13
gene_4225022,13
gene_3212996,13
gene_2600695,13
gene_2622561,13
gene_4611820,13
gene_2948088,13
gene_2263778,13
gene_4225697,13
gene_3774350,13
gene_2557277,13
gene_2974628,13
gene_4335430,13
gene_4031867,13
gene_3739881,13
gene_2990901,13
gene_3138770,13
gene_2709877,13
gene_3721084,13
gene_4501209,13
gene_4272286,13
gene_3294712,13
gene_4329499,13
gene_3853953,13
gene_3964539,13
gene_4326413,13
gene_4598855,13
gene_4557131,13
gene_2183818,13
gene_2629787,13
gene_4529438,13
gene_2953434,13
gene_3829893,13
gene_3792498,13
gene_3848166,13
gene_4625375,13
gene_4628712,13
gene_2474138,13
gene_3312481,13
gene_3980379,13
gene_3954237,13
gene_4328212,13
gene_4549707,13
gene_4369553,13
gene_3538627,13
gene_2098033,13
gene_4378317,13
gene_3786981,13
gene_2729125,13
gene_4255734,13
gene_3116080,13
gene_4557597,13
gene_4150208,13
gene_4102668,13
gene_3240296,13
gene_4436400,13
gene_2997681,13
gene_3584422,13
gene_4522743,13
gene_3543113,13
gene_3693591,13
gene_1974877,13
gene_2508603,13
gene_4155761,13
gene_4537895,13
gene_3292063,13
gene_3981303,13
gene_3718380,13
gene_3064242,13
gene_4581659,13
gene_2891836,13
gene_3939140,13
gene_3109059,13
gene_3884538,13
gene_4333403,13
gene_3665382,13
gene_2392447,13
gene_4459103,13
gene_3931819,13
gene_3356041,13
gene_3852809,13
